name,line
Axel,"If they find us, they will unleash hell."
Kali,"So we give in to fear? She's in pain. She needs this. We go out tomorrow."
Axel,"Swear to God, Shirley Temple's gonna get us all killed."
Hopper,"It's me. I know that I've been gone too long, and, uh... I just want you to know that it's not because of you. And it's not because of our fight. Something came up, and, uh, I'll explain everything soon. I just, um... I want you to know that I'm not... I'm not mad at you. I... I'm just sorry."
Kali,"It's okay. It's only me."
Eleven,"Bad dream?"
Kali,"What time is it? It's late. You slept well. Come. It's time you meet my friends. Properly this time."
Axel,"We need more money, Kal. I can't keep eating this garbage."
Kali,"This is Axel. The spider hater? Yes, the spider hater. This is Dottie, our newest. Like you, she just left home."
Axel,"You mean the loony bin."
Kali,"Mick, our eyes, our protector. This is Funshine, our warrior. Don't let his size frighten you. Fun's a teddy bear."
Funshine,"Nice to meet you, Miss Jane."
Kali,"If you're looking for a number, you won't find one. They're not like us. No, not in that way. But like us, they're outcasts."
Eleven,"Outcasts?"
Axel,"Freaks."
Dottie,"Speak for yourself."
Kali,"Society left them behind, hurt them, discarded them."
Funshine,"We were dead, all of us."
Kali,"Kali saved us. Here. And here."
Funshine,"Don't get all mushy on us now, Fun."
Kali,"No, not mushy. True. Now we help her."
Funshine,"In this life, kid, you roll over or you fight back. We're all fighters here."
Eleven,"Fight who?"
Kali,"Everyone you see here was in some way responsible for what happened to us."
Eleven,"You hurt the bad men?"
Axel,"No, we just give 'em a pat on the back."
Eleven,"You kill them?"
Kali,"They're criminals. We simply make them pay for their crimes."
Axel,"Boom. Damn, Shirley. What's the matter? You look like you've seen a ghost."
Dottie,"We can't all be fighters, I guess."
Eleven,"I'm a fighter. I've killed."
Kali,"These men you killed, did they deserve it?"
Eleven,"They hurt me."
Kali,"And they still want to hurt you. To hurt us. We're just making the first move. Come. I was just like you once. I kept my anger inside. I tried to hide from it, but then that pain festered."
Eleven,"Festered?"
Kali,"It spread. Until finally I confronted my pain, and I began to heal."
Eleven,"Do you see that train? Yes."
Kali,"I want you to draw it to us."
Eleven,"I can't."
Kali,"Last night you told me you lifted a van once."
Eleven,"Yes."
Kali,"The bad men were trying to take you again, and that made you angry. Good. So, find that anger, focus on that, not the train, not its weight. I want you to find something from your life. Something that angers you."
Max,"Do I have a mother? She's not around anymore."
Hopper,"Don't walk away from me! Grow the hell up!"
Kali,"The bad men took away your home, your mother... They took everything from you. They stole your life, Jane. I want you to find them."
Mick,"Yeah! Yeah, Jane!"
Kali,"So, how do you feel?"
Eleven,"Good."
Kali,"These are the bad men, as you call them. The one's we believe are still alive. Do you know any?"
Eleven,"Him. He hurt Mama."
Dr. Brenner,"Four-fifty..."
Kali,"His name is Ray Caroll. And he did more than hurt your mother. The bad men like Ray, they know about us. It's made them hard to track. But maybe not anymore."
Axel,"Gramercy Apartments. Washington and Bethel. That's gotta be it. Right?"
Mick,"Lilburn. Where is that? About an hour east."
Axel,"We don't even have a new ride."
Dottie,"So we swap plates. We have plates, right?"
Mick,"Yeah. It's risky."
Axel,"Where's the fun if there's no risk?"
Kali,"We want to give my sister a memorable first day, right?"
Funshine,"I'm in. For Miss Jane."
Axel,"Yeah, sure. Why not? Mick?"
Mick,"Screw it!"
Eleven,"Bitchin'."
Kali,"Bitchin'."
Dottie,"What are we doing?"
Axel,"Stocking up."
Dottie,"Hey, your bathroom is leaking."
Axel,"Oh, shit."
Eleven,"Yes."
Dottie,"Shit."
Axel,"Okay, contestants, you have a minute and a half, let's begin your supermarket sweep!"
Dottie,"Hey! Put that back, or I'll blow your head off. You hear me, freak?"
Kali,"Put the gun down."
Dottie,"Stay back. Stay back."
Kali,"Darrel, your money is insured. We're only stealing from the war criminal billionaires who own this place. You won't even lose a dime."
Dottie,"I said stay back."
Kali,"We're on the same side. I promise."
Axel,"Damn, Shirley."
Mick,"Let's go! Go! Go, go, go, go! Mick! We gotta go, Mick!"
Kali,"We should case the place, stick to the routine. We have time."
Mick,"We also have her. Can you look?"
Eleven,"He's watching television. I saw him. No one else."
Axel,"Good enough for me."
Mick,"Me, too."
Kali,"Let's do this."
Mick,"Keep it running."
Axel,"Meet you around back."
Punky,"What's the matter? A nightmare. I dreamt I was in the doctor's office. All of a sudden, he's started to give me my shot in my arm. Then the needle got bigger and bigger and bigger..."
Kali,"Hello, Ray."
Ray,"Jesus Christ!"
Funshine,"Sit down. Please. I said sit."
Ray,"Please... Just, please... just take what you want."
Axel,"Oh, we will. Where's your wallet?"
Ray,"Bedroom. My bedroom. My jeans."
Axel,"Come on."
Dottie,"Yes."
Axel,"Got it."
Kali,"Do you remember us? What about us? Do you remember us, Ray?"
Ray,"Please. Please."
Eleven,"You hurt Mama."
Ray,"Wait. Please. Listen... I just did what he told me to do. He said she was sick."
Kali,"You had a choice, Ray. And you chose to follow a man you knew was evil."
Ray,"No, wait! No, wait! Wait! I can help. I can help you find him."
Kali,"Find who?"
Ray,"Brenner! I can take you to him."
Eleven,"Papa is gone."
Ray,"No, he is alive."
Kali,"Do not lie to us, Ray."
Ray,"I'm not lying! I swear... He trusts me. I'll take you to him."
Kali,"If he's alive, Jane will find him. Just as she found you. Do it, Jane."
Ray,"Wait."
Kali,"Not too quick. He wasn't so generous with your mother."
Woman,"Sweetie, just stay calm. The police are on their way, honey. Okay?"
Axel,"Oh, shit!"
Kali,"What's wrong?"
Mick,"What's wrong? We got a problem."
Dottie,"Kids in the apartment."
Ray,"Please..."
Kali,"Did he show your mother mercy? No. He took her from you, without hesitation."
Ray,"I'm sorry. Please don't. Please."
Axel,"We got to go, K. They called the cops."
Kali,"We finish this first."
Axel,"Kali!"
Kali,"Jane, now!"
Ray,"Please, don't... Please. Please."
Kali,"If you wanted to show mercy, that is your choice. But don't you ever take away mine. Ever. Do you understand? Do you understand?"
Funshine,"I see you, and I raise you ten. How ya like that?"
Dottie,"That was a mistake right there, girl. A mistake. I think you're full of shit."
Kali,"May I sit? I was once just like you, you know that? But that's why I'm hard on you, because I see in you my past mistakes."
Eleven,"They were kids."
Kali,"Does that excuse that man's sins? Were we not also children? I remember the day I came to the rainbow room and you were gone. So, when my gifts were strong enough, I used them to escape. And I ran. I ran away as far as I could. And it was there, far away, that I found a place to hide. A family. A home. Just like you and your policeman. But they couldn't help me. So, eventually, I lost them, too. So, I decided to play the part. To stop hiding. To use my gifts against those who hurt us. You're now faced with the same choice, Jane. Go back into hiding and hope they don't find you. Fight, and face them again."
Eleven,"Face who?"
Kali,"The man who calls himself our father."
Eleven,"Papa is dead."
Dr. Brenner,"That man tonight disagreed."
Eleven,"You're not real."
Dr. Brenner,"All this time? And you haven't looked for me? Why? Because you thought I was dead? Or because you were afraid of what you might find?"
Eleven,"Go away."
Dr. Brenner,"You have to confront your pain. You have a wound, Eleven, a terrible wound. And it's festering. Do you remember what that means? Festering? It means a rot. And it will grow. Spread. And eventually, it will kill you."
Eleven,"Get out of my head! Get out of my head!"
Kali,"This isn't a prison, Jane. You're always free to return to your policeman. Or stay, and avenge your mother. Let us heal our wounds together."
Funshine,"Full house."
Axel,"Screw this. I'm out."
Funshine,"Out of money, you mean. You are broke!"
Mick,"You want in, Mick? Nope."
Dottie,"Aw, come on! Just one hand."
Mick,"You're the worst."
Dottie,"How am I the worst?"
Mick,"Because, one hand leads to two hands, two hands leads to three. Before you know it, I'm as broke as Axel."
Dottie,"Are you in or out?"
Mick,"Out."
Mike,"Maybe we can call you 'El.' Short for Eleven. You'd better run! She's our friend, and she's crazy! No, El, you're not the monster. You saved me, you understand? You saved me."
Eleven,"Compromise?"
Hopper,"It's something that's kind of in between. Like halfway happy. Once we fix it up, it's gonna be nice. Real nice. This is your new home."
Eleven,"That's where I was. It's a damn graveyard. I need to get through! I need to get through! I need to warn them. It's a trap! I need to get through. It's a trap. I need to tell them it's a trap. Mike! Mike! Mike, where are you? Mike! Mike!"
Hopper,"Whoa! Whoa!"
Axel,"The hell's going on?"
Mick,"They found us!"
Axel,"Jesus! Jesus Christ!"
Funshine,"Let's go! Now!"
Kali,"Hey! Hey! Jane, come on! Come on, hurry!"
Axel,"Do something, Kal. Do something!"
Kali,"Jane, get in."
Eleven,"It's a damn graveyard. Mike! It's a trap! It's a trap! I'm sorry. I'm sorry, but I have to go back. My friends... My friends are in danger."
Axel,"This isn't time for a talk. We got to go right now!"
Kali,"Your mother sent you here for a reason, remember? We belong together. There's nothing for you back there. They cannot save you, Jane."
Eleven,"No. But I can save them."
Axel,"The hell was that? What's wrong with her?"
Woman,"You all right, sweetie? You were looking a little forlorn there. You mind if I join you? You are awfully young to be traveling alone, aren't you? Well, you are quite the chatterbox. So, where are you headed? To your parents, I hope?"
Eleven,"I'm going to my friends. I'm going home."
