name,line
Nancy,"It's pretty simple, Nancy. You were just telling it like it is."
Steve,"What?"
Nancy,"Uh... apparently, uh... we killed Barb and I don't care, 'cause I'm bullshit... and our whole... our whole relationship is bullshit, and... I mean, pretty much everything is just bullshit, bullshit, bullshit. Oh, yeah, also, you don't love me."
Steve,"I was drunk, Steve. I don't remember any of that."
Nancy,"So that makes everything that you said... It's what? Just bullshit, too?"
Steve,"Yes."
Nancy,"Well, then tell me."
Steve,"Tell you what?"
Nancy,"You love me."
Steve,"Really?"
Unknown,"Harrington! Dude, we need you, man. That douchebag's killing us. Let's go!"
Steve,"All right! Come on!"
Nancy,"I think that you're bullshit."
Dustin,"His name is d'Artagnan."
Dustin,"Cute, right?"
Lucas,"D'Artagnan?"
Dustin,"Dart for short."
Mike,"And he was in your trash?"
Dustin,"Foraging for food."
Mike,"You wanna hold him?"
Lucas,"No, no."
Dustin,"He doesn't bite."
Lucas,"I don't want to..."
Mike,"Oh, God, he's slimy!"
Lucas,"Ugh, he's like a living booger."
Mike,"Ugh, oh, God!"
Will,"What is he?"
Dustin,"My question exactly. At first, I thought it was some type of pollywog."
Mike,"Pollywog?"
Dustin,"It's another word for tadpole. A tadpole is the larval stage of a toad."
Mike,"I know what a tadpole is."
Dustin,"All right, then you know that most tadpoles are aquatic, right? Well, Dart, he isn't. He doesn't need water."
Lucas,"Yeah, but aren't there nonaquatic pollywogs?"
Dustin,"Terrestrial pollywogs? Yep. Two to be exact. Indirana semipalmata. And the Adenomera andreae. One's from India, one's from South America."
Mike,"So how did one end up in my trash?"
Lucas,"Maybe some scientists brought it here, and it escaped?"
Mike,"Do you guys see that? Looks like something is moving inside of it."
Dustin,"Whoa. It's okay. It's okay. I got you, little guy. I know you don't like that. It's okay."
Dustin,"And there's another thing. Reptiles, they're cold-blooded. Ectothermic, right? They love heat, the sun. Dart hates it. It hurts him."
Dustin,"So, if he's not a pollywog or a reptile... Then I've discovered a new species."
Mike,"We gotta show him to Mr. Clarke."
Dustin,"What if he steals my discovery?"
Lucas,"He's not gonna steal your discovery."
Dustin,"You know, I'm thinking about calling it Dustonious pollywogus. What do you think?"
Lucas,"I think you're an idiot."
Dustin,"When I become rich and famous for this one day, don't come crawling back, saying, ""Oh, my God, Dustin, I'm so sorry for being mean to you back in 8th grade. Oh, my God."""
Unknown,"Have a nice day."
Joyce,"Thank you."
Unknown,"Baloney?"
Joyce,"Mmm."
Bob,"Last night was fun."
Joyce,"Mmm-hmm."
Bob,"I'm sorry if I overstepped anything."
Joyce,"No! No, you didn't."
Bob,"Okay. I mean... I like you so much. Not just you, everything that comes with you. Your family, your boys."
Bob,"And I hope it's not wishful thinking, but... I kinda feel like I'm breaking through with them. Not so much Jonathan. He's a tough cookie to crack, but... with Will, I don't know, I feel like we're connecting."
Joyce,"Yeah. He likes you, too. I can tell."
Bob,"Yeah? Good."
Bob,"Oh, there was... something else I was gonna mention, but... It's not a big deal at all, but... I just noticed this morning that my JVC was a little dinged up."
Joyce,"Your what?"
Bob,"The video camera."
Joyce,"Oh."
Bob,"Yeah. It still works fine and everything. I just... I went back and watched the tape... and there were some older kids picking on Will."
Joyce,"What? Who were they? Were they the Zimmerman brothers again?"
Bob,"Um, I don't know. They were wearing masks or sort of makeup and... Maybe. They were the right age."
Joyce,"I'll kill them. I swear to God, I will... I will kill them."
Bob,"That's what I love about you. You punch back."
Bob,"I was never really one to put up a fight. I struggled a lot like Will when I was a kid. With bullies."
Bob,"It's the ones like us, that don't punch back, that people really take advantage of, you know? They rub your nose in it, just a little bit more."
Bob,"I don't know why they do that. Maybe it makes them feel powerful. I don't know."
Bob,"But, hey, look at me now. I get to date Joyce Byers. Ha! Are you kidding me? I get to date... It all works out in the end, doesn't it?"
Joyce,"Yes, it does."
Hopper,"Grass, crops, trees. Everything in this area is either dead or dying, and that's a radius of over three miles. And it all leads back to here."
Hopper,"See, these patterns here are really pretty. I like the design. It's almost psychedelic."
Owens,"This is a joke to you, huh?"
Hopper,"No, it's not a joke. I just... I don't understand what this has to do with me, Chief Hopper."
Owens,"Whatever is happening is spreading from this place, from this lab."
Hopper,"That's impossible. It's... The last burn was two days ago. It's contained."
Owens,"What if there's a leak?"
Hopper,"A leak?"
Owens,"I don't know, man. You're the scientist."
Hopper,"Exactly. And I'm telling you there's nothing to worry about."
Owens,"Convince me."
Hopper,"Convince you? Yeah. You and your egghead friends go out there to every area on this map and you run your tests, or whatever the hell it is you do, and you see if anything comes up."
Owens,"All right, so... So you're... you're giving me orders now?"
Hopper,"No. I keep things nice and quiet for you... and you keep your shit out of my town. That is the deal. I have done my part, now you do yours."
Hopper,"Convince me."
Jonathan,"So, he asked you to take me home?"
Nancy,"Yeah."
Jonathan,"Yeah, he was upset. I mean, he was... He was really upset. But he was still worried about you."
Nancy,"Hey. You need to cut yourself some slack, okay? People say stupid things when they're wasted. Things they don't mean."
Jonathan,"Yeah, but that's the thing. What if I did mean it?"
Nancy,"All this time, I've been trying so hard to pretend like everything's fine, but it's not."
Jonathan,"I... I feel like there's this... I don't know, like this... Like there's this weight you're carrying around with you. All the time. I feel it, too."
Nancy,"Yeah, but it's different for you. Will came home."
Jonathan,"Yeah. Yeah, he did. But he's not the same."
Nancy,"I try to be there for him, you know, to help him, but... I don't know."
Jonathan,"I mean, maybe... maybe things just can't go back to the way they were."
Nancy,"Doesn't that make you mad?"
Jonathan,"Mad?"
Nancy,"Yeah, that those... those people who did this, who ruined so many lives, they just get away with it."
Jonathan,"The people responsible for this... they're dead."
Nancy,"Do you really believe that?"
Jonathan,"Your mom's boyfriend."
Nancy,"He works at RadioShack, right?"
Jonathan,"Yeah."
Nancy,"Why?"
Jonathan,"What are you thinking?"
Nancy,"Do you wanna skip fourth period?"
Unknown,"Isn't this fun?"
Unknown,"Pump your feet."
Hopper,"""I would feel so sad if I thought I was a disappointment to her... because she didn't live very long after that, you see. She died of a fever when I was just three months old. I do wish she'd lived long enough for me to remember calling her mother. I think it would be so sweet to say 'mother.'"""
Eleven,"Do I have a mother?"
Hopper,"Yeah, of course you have a mother. You couldn't really be born without one."
Eleven,"Where is she?"
Hopper,"She... She's not around anymore."
Eleven,"Gone?"
Hopper,"Yeah."
Hopper,"I'm sorry about that, kid."
Hopper,"""And, uh, father died four days afterwards from fever, too. That left me an orphan and folks were at their wits' end, so Mrs. Thomas said to me, what to do with me. You see, nobody wanted me even then. It seems to be my fate."""
Unknown,"Is your mom here? Sweetie?"
Eleven,"School."
Unknown,"Where is school?"
Hopper,"The school? It's, uh... it's about a mile that way. At least."
Unknown,"Where are your parents?"
Unknown,"Look, Mommy, look."
Bob,"RadioShack, Bob Newby speaking. How can I help ya?"
Joyce,"Bob, it's Joyce."
Bob,"Hey, Joyce, how ya doing?"
Joyce,"Hey, um... I'm trying to watch your video thingy, and the tape, it's... it's tiny. It's like it's shrunk."
Bob,"That's 'cause it's a VHS-C, not a VHS. You gotta find the RF-P1U with coaxial cable so you can connect the video ins and outs."
Joyce,"Bob, English."
Bob,"Right. Sorry. Um... No, yeah, I did the coaxial things in the back, so I... This one just goes into the camera itself?"
Joyce,"Yeah. Yeah, exactly. It's blue. I think it's working."
Bob,"I was thinking maybe tonight..."
Joyce,"Joyce?"
Nancy,"So you hit T to zoom in, and W zooms back out. See? Easy-peasy."
Unknown,"Watch it, zombie boy."
Unknown,"Trick or treat, freak."
Unknown,"Boo!"
Unknown,"Loser."
Will,"Mike! Mike!"
Dustin,"Will, you coming? Let's go show Mr. Clarke."
Will,"What?"
Dustin,"What? It's about d'Artagnan. This is the reason I was late for class."
Mr. Clarke,"Pretty neat. These doors function?"
Dustin,"Well, yeah, obviously. But it's not about the trap. It's what's inside. Now, this very well may change your perception of the world."
Mr. Clarke,"Consider my interest piqued."
Dustin,"All right, first, let's just clarify that... this is my discovery, not yours."
Mike,"Dustin, Jesus! Just show him!"
Dustin,"I'm just trying to clarify... Okay, fine."
Mike,"Stop! I'm sorry, Mr. Clarke. It was just a stupid prank."
Dustin,"What are you doing?"
Mike,"I told him to stop. We need to go."
Dustin,"Mike!"
Mike,"Right now. Right now!"
Unknown,"So, your sister coming or what?"
Billy,"Screw it. That little shit can skate home."
Max,"And don't call her that."
Billy,"What?"
Max,"Sister. She's not my sister."
Max,"Hello? Hello? Guys, come on. Can I come in yet?"
Mike,"No!"
Max,"I don't understand."
Mike,"What do you not understand?"
Max,"Will saw something that looked like Dart last year?"
Will,"Kind of, but there was no tail."
Mike,"But then he heard it yesterday. The exact same sound."
Max,"Why didn't you tell us before?"
Will,"I wasn't sure."
Lucas,"A coincidence."
Mike,"Or not. What if when Will was stuck in the Upside Down, he somehow acquired True Sight?"
Lucas,"True Sight?"
Dustin,"It gives you the power to see into the ethereal plane."
Lucas,"Elaborate."
Mike,"Maybe these episodes that Will keeps having aren't really flashbacks at all. Maybe they're real. Maybe Will can somehow see into the Upside Down."
Lucas,"So that would mean..."
Mike,"Dart is from the Upside Down."
Dustin,"We have to take him to Hopper."
Mike,"I agree."
Dustin,"No way. If we take him to Hopper, Dart's good as dead."
Mike,"Maybe he should be."
Dustin,"How can you say that?"
Mike,"How can you not? He's from the Upside Down."
Dustin,"Maybe. But even if he is, it doesn't automatically mean that he's bad."
Mike,"That's like saying just because someone's from the Death Star doesn't make them bad."
Dustin,"We have a bond."
Mike,"A bond? Just because he likes nougat?"
Dustin,"No, because he trusts me!"
Mike,"He trusts you?"
Dustin,"Yes, I promised I would take care of him."
Max,"Guys, what's going on? Come on."
Dustin,"Don't hurt him."
Mike,"Only if he attacks."
Lucas,"Just open it already."
Mike,"Holy shit!"
Dustin,"Oh, shit!"
Mike,"No!"
Max,"What the..."
Lucas,"Oh, shit!"
Lucas,"Where'd he go?"
Max,"What was that?"
Dustin,"Dart!"
Mike,"You let him escape!"
Dustin,"Why did you attack him?"
Mike,"Come on."
Dustin,"Don't hurt him. Don't you hurt him!"
Nancy,"Jonathan?"
Karen,"Uh... Mrs. Wheeler. What a pleasant surprise."
Nancy,"Yeah."
Karen,"Uh, we have a test tomorrow."
Nancy,"Hmm."
Karen,"Oh, did you go shopping?"
Nancy,"Oh, uh, yeah. My Walkman broke."
Karen,"Aw!"
Nancy,"Bummer."
Karen,"Anyway, we should go. It's a really big test."
Nancy,"Yeah. So..."
Karen,"Stressful."
Nancy,"Very."
Karen,"Bye, Mrs. Wheeler."
Nancy,"Bye! It's good to see you."
Jonathan,"Okay, are you sure about this?"
Nancy,"No."
Unknown,"Hello. Marsha speaking."
Nancy,"Hello? Hello?"
Nancy,"Mrs. Holland. Hi, it's, um... it's Nancy."
Marsha,"Nancy?"
Nancy,"I, uh... I need to tell you something. Something about Barb. About that night. I, uh... I haven't been honest with you."
Nancy,"But I can't tell you here on the phone. Meet me tomorrow, Forrest Hills Park, 9:00 a.m. Don't tell anyone. And don't call me back here. It's dangerous."
Marsha,"Nancy, what is this?"
Nancy,"I just need you to trust me. Please."
Owens,"Well, you were right about these pumpkins. Some nasty stuff."
Owens,"And the smell... Gee, mother of God."
Hopper,"What exactly do you think is going on..."
Owens,"Well, I told you what I think. But we'll run the tests, and we'll see what comes up."
Owens,"In the meantime, I just need you to keep the area clear for us. I don't think it'll be more than a day or two."
Hopper,"What do you want me to tell people?"
Owens,"I'm sure you'll figure something out."
Powell,"Hey, Chief, you copy?"
Hopper,"Yeah."
Powell,"Do you remember that Russian girl Murray was going on about the other day?"
Hopper,"Yeah, well, now I'm thinking he's not so crazy after all."
Powell,"Stay where you are. Do not move."
Mike,"East is clear. No sign of Dart."
Dustin,"Where'd you go, you little bastard?"
Will,"West is clear, too. Will?"
Lucas,"South is clear. Lucas?"
Unknown,"Anything?"
Unknown,"Excuse me! Mr. Sinclair!"
Lucas,"Sorry, I was looking for study hall. Bye."
Mike,"Nothing here, man."
Max,"What the hell are you doing?"
Mike,"What are you doing? Why are you in here?"
Max,"Looking for Dart."
Mike,"This is the boys' room."
Max,"Yeah, so?"
Mike,"So you should go home."
Max,"Why do you hate me so much?"
Mike,"I don't hate you. How can I hate you? I don't know you."
Max,"But you don't want me in your party."
Mike,"Correct."
Max,"Why not?"
Mike,"Because you're annoying. Also, we don't need another party member. I'm our paladin, Will's our cleric, Dustin's our bard, Lucas is our ranger, and El is our mage."
Max,"El? Who's El?"
Mike,"Someone. No one."
Max,"Someone or no one?"
Mike,"She was in our party a long time ago. She moved away, okay?"
Max,"She was a mage?"
Mike,"Well, what could she do? Like, magic tricks or something?"
Max,"Well, I could be your zoomer."
Mike,"That's not even a real thing."
Max,"It could be. See? Zoomer."
Mike,"Mind-blowing."
Max,"Come on, you know you're impressed."
Mike,"I don't see any tricks. You're just going around in a circle."
Max,"If it's so easy, you try it."
Mike,"No."
Max,"Why not?"
Mike,"I don't know how."
Max,"So, then you admit it's kind of impressive."
Mike,"I think if I spent, like, all day practicing, I could do that."
Max,"I would give you a million bucks if you could."
Mike,"Okay, you're making me dizzy. Please just stop."
Max,"I'll stop when I join your party."
Mike,"Come on, just stop."
Max,"It's a simple question. Am I in or out?"
Mike,"Jesus! Are you all right?"
Max,"Yeah, yeah. I think so."
Mike,"What happened?"
Max,"I don't know. It was like a magnet or something pulling on my board. I know that sounds crazy."
Joyce,"Come on, come on, come on!"
Unknown,"Hawkins Middle. May I help you?"
Joyce,"Yes. Hi, Doris. It's Joyce. Uh, Joyce Byers. Will has AV Club today. Could you transfer me to Mr. Clarke?"
Doris,"Mr. Clarke? Huh. You know what? I just saw him leave for the day. Maybe AV was canceled?"
Joyce,"What?"
Doris,"Would you like me to..."
Lucas,"Guys... I found him."
Dustin,"Where?"
Lucas,"In the bathroom by Mr. Salerno's."
Mike,"Copy that."
Dustin,"It's okay. I'm not gonna hurt you."
Dustin,"Hey, buddy. Come here. You know I won't hurt you."
Dustin,"It's okay. It's just me. You're okay."
Mike,"Let's go. Down here."
Lucas,"We're coming!"
Mike,"Stay low. Keep quiet."
Dustin,"Where's Dart?"
Mike,"I don't know. Not here."
Max,"He said by Salerno's, right?"
Dustin,"Yeah, maybe Will has him."
Mike,"Where is Will?"
Bob,"Only this time, I didn't run."
Bob,"This time, I stood my ground."
Will,"I said, ""Go away. Go away!"""
Will,"Go away!"
Will,"Go away!"
Will,"Go away!"
Will,"Go away! Go away!"
Will,"Go away!"
Bob,"Easy-peasy, right?"
Will,"Easy-peasy."
Bob,"Just like that."
