name,line
Nancy,"It's a central nervous system depressant. So yes, with vodka."
Murray,"Music? Really?"
Nancy,"Yes. It helps me..."
Jonathan,"What? Think?"
Nancy,"How long is this gonna take?"
Murray,"Longer if you keep talking."
Nancy,"Is the tape incriminating or not? It's a simple question."
Murray,"There's nothing simple about it. Nothing simple about anything you've told me."
Nancy,"You don't believe us, do you?"
Murray,"I believe you, but that's not the problem. You don't need me to believe you. You need them to believe you."
Nancy,"Them?"
Murray,"Them. With a capital 'T.' Your priest, your postman, your teacher, the world at large. They won't believe any of this."
Nancy,"That's why we made the tape."
Murray,"Oh. That's easy to bury. Easy."
Nancy,"He admits it. You heard it. He admits culpability."
Murray,"You're being naive, Nancy! Those people... They're not wired like me and you, okay? They don't spend their lives trying to get a look at what's behind the curtain. They like the curtain. It provides them stability, comfort, definition. This... this would open the curtain, and open the curtain behind that curtain, okay? So the minute someone with an ounce of authority calls bullshit, everyone will nod their heads and say, 'See? Ha! I knew it! It was bullshit.' That is, if you even get their attention at all."
Nancy,"You're saying we did all of this for nothing?"
Murray,"I'm saying, I'm thinking."
Jonathan,"This is ridiculous."
Murray,"That's it. That's it! It's just too strong. Too strong. Better. Perfect. We water it down."
Nancy,"Precisely."
Jonathan,"Wait. What?"
Murray,"Your story. We moderate it. Just like this drink here. We make it more tolerable. Perhaps Barbara was exposed to some dangerous toxins. A leak from the lab. Like Three Mile Island or something. Something scary but familiar. Close enough that it hits the man right where it hurts. And those assholes that killed Barb... They'll go down."
Owens,"All right, what are we looking at?"
lab technician,"This was some of the soil we took yesterday."
Owens,"Okay. So what is your concern?"
lab technician,"Well, we didn't find any signs of contamination. Uh, nothing hazardous other than some pesticides."
Owens,"Well, it's a farm."
lab technician,"Right, right. Exactly. But..."
Becky,"Like this?"
Eleven,"Yes."
Becky,"It's okay if I sit here, right?"
Eleven,"Yes."
Becky,"And I won't mess it up or anything?"
Eleven,"No."
Becky,"Okay. If you talk to Terry, will you tell her that I love her very much? And that I'm sorry that I didn't believe..."
Eleven,"Stop talking."
Becky,"Okay, sorry."
Terry,"Breathe. Sunflower. Rainbow. Three to the right. Four to the left. Four-fifty. Breathe."
Eleven,"Mama?"
Terry,"Breathe. Sunflower. Rainbow. Three to the right. Four to the left. Four-fifty."
Eleven,"Mama, it's me... Jane. I'm here now."
Terry,"Breathe. Sunflower. Four-fifty. Breathe. Sunflower. Rainbow."
Eleven,"I'm home."
Terry,"No."
Eleven,"Mama!"
Terry,"Mama! Mama! Oh, my baby!"
Eleven,"What do I do? Mama, what do I do? Help me!"
Becky,"Breathe. Breathe. Just breathe. Breathe. Just breathe, all right? They're on their way. They're on their way, okay?"
Eleven,"Okay."
Becky,"Stay with us, darling. Stay with us."
Terry,"Hey, there. Jane? Where's Jane?"
Becky,"I'm sorry. I'm so sorry."
Terry,"No, I saw her."
Becky,"No, no, she wasn't breathing."
Terry,"She was crying. I heard it. He was there."
Becky,"Who was there?"
Terry,"He took her."
Becky,"Don't take it out! Terry!"
Terry,"No! No!"
Becky,"Please don't!"
Terry,"Three to the right. Four to the left."
Unknown,"Ma'am, can I see your badge?"
Terry,"Stay back. Stay back!"
Terry,"Jane? Jane? Jane... No! No! No! She's my child! No! She's my child!"
Terry,"No! No. No."
Terry,"Four-fifty."
Becky,"Breathe. They're on their way."
nurse,"Stay with us, darling."
Terry,"Sunflower. Three to the right. Four to the left. Rainbow. Four-fifty. Jane... No! Four-fifty. Breathe. Three to the right. Four to the left. Sunflower. Rainbow. Three to the right. Four to the left. Four-fifty. Sunflower. Rainbow."
Bob,"There's nothing. There's nothing here."
Joyce,"Are... Are we close?"
Bob,"We're in the vicinity."
Joyce,"What's that mean, the vicinity?"
Bob,"It means we're close. I don't know. It's not precise."
Joyce,"But we did all that work."
Bob,"I told you, the scale ratio is not exactly one-to-one. We needed to take..."
Will,"Turn right."
Joyce,"What?"
Will,"I saw him."
Joyce,"Where?"
Will,"Not here. In my now-memories."
Bob,"In your what?"
Will,"Turn right!"
Joyce,"Are you okay?"
Mike,"Superspy."
Bob,"What's Jim doing here? Joyce?"
Joyce,"Boys, I need you to stay here."
Mike,"No. Mom, Mom, Mom, it's not safe."
Joyce,"That's why I need you to stay here! Stay here!"
Joyce,"Hopper! Hey, be careful. Just going down the hole."
Bob,"Vines."
Joyce,"Give me that."
Bob,"The shovel?"
Joyce,"Yes, give me the shovel."
Joyce,"I need you to help me get down there."
Bob,"Joyce, what are you talking about?"
Joyce,"Bob! Now!"
Joyce,"Hopper! Hopper! Hopper!"
Bob,"Joyce, what is going on? Where are we?"
Joyce,"Bob, are you okay?"
Bob,"Tunnels. Is this Will's map? We're in Will's map. We're actually inside of Will's map. How did he know all this?"
Joyce,"Bob! Over here! It's his. He's gotta be this way."
Bob,"Come on."
Joyce,"Hopper! Do you see anything? I mean, in your now-memories?"
Joyce,"Hopper! Hopper! What? This is... Oh! It's his arm."
Bob,"It's choking him."
Joyce,"Knife?"
Bob,"It's over there."
Joyce,"Okay. Hands! Hands!"
Hopper,"Cut it..."
Joyce,"Oh, my God. Hopper, are you okay? Are you okay?"
Hopper,"Joyce. Hey, Bob."
Bob,"Hey, Jim."
Joyce,"Oh, God!"
Hopper,"Go! Go! Go! Clear the area!"
man,"Move, now!"
Mike,"Will? Will, you okay? Will, what's wrong?"
