name,line
Lucas,"How do we know when we get to the gate?"
Dustin,"Do you think she's acting weird?"
Lucas,"You're asking if the weirdo is acting weird? I mean, weirder than normal?"
Dustin,"I don't know. Who cares?"
Dr. Brenner,"How far, Papa?"
Eleven,"Farther than we've ever gone before."
Dr. Brenner,"The bath? Yes."
Eleven,"Yes, the bath. Okay."
Mike,"Mike. Yeah? Look, I'm sure we're almost there. Just hold on a little longer, okay?"
Eleven,"Turn back. I'm tired."
Nancy,"You never said what I was saying."
Jonathan,"What?"
Nancy,"Yesterday. You said I was saying something and that's why you took my picture."
Jonathan,"Oh, uh... I don't know. My guess... I saw this girl, you know, trying to be someone else. But for that moment... it was like you were alone, or you thought you were. And, you know, you could just be yourself."
Nancy,"That is such bullshit. I am not trying to be someone else. Just because I'm dating Steve and you don't like him... He's actually a good guy. Yesterday, with the camera... He's not like that at all. He was just being protective."
Jonathan,"Yeah, that's one word for it. Okay. No, I... I never said that."
Nancy,"You know what? Forget it. I just thought it was a good picture. Oh, and I guess what you did was okay? He had every right to be pissed..."
Jonathan,"Okay, all right. Does that mean I have to like him? Listen, don't take it so personally, okay? I don't like most people. He's in the vast majority."
Nancy,"You know, I was actually starting to think that you were okay. Yeah, I was thinking, 'Jonathan Byers, maybe he's not the pretentious creep everyone says he is.'"
Jonathan,"Well, I was just starting to think you were okay. I was thinking, 'Nancy Wheeler, she's not just another suburban girl who thinks she's rebelling by doing exactly what every other suburban girl does... until that phase passes and they marry some boring one-time jock who now works sales, and they live out a perfectly boring little life at the end of a cul-de-sac. Exactly like their parents, who they thought were so depressing, but now, hey, they get it.'"
Joyce,"Go away, Lonnie. Seriously! I am gonna murd... What? What?"
Hopper,"What the hell is going on, Hopper? Okay. Should be okay, I mean... I can't guarantee it, but it should be okay."
Joyce,"They bugged my place."
Hopper,"They bugged my place. They put a microphone in the light. It's because I'm on to them and they know it. I thought they might be watching you, too. I don't know, the CIA, the NSA, Department of Energy... I don't know."
Joyce,"You gotta explain this to me, 'cause I am not..."
Hopper,"I went to the morgue last night, Joyce. It wasn't him. Will's body, it was a fake. You were right. This whole time, you were right."
Lucas,"What did I tell you? She's been playing us from the beginning! Find Will? Find Will? Where is he, then? Huh? I don't see him. No, I actually don't. Just think about it, Mike. She could've just told us where the Upside Down was right away, but she didn't. She just made us run around like headless chickens. No! She used us, all of us! She helped just enough so she could get what she wants. Food and a bed. She's like a stray dog."
Mike,"That's not true. She helped us find Will! Yeah, you know what I mean. All right, calm down! Screw you, Lucas!"
Lucas,"No! Screw you, Mike. You're blind... blind because you like that a girl's not grossed out by you. But wake up, man! Wake the hell up! She knows where Will is, and now she's just letting him die in the Upside Down. For all we know, it's her fault. We're looking for some stupid monster... but did you ever stop to think that maybe she's the monster?"
Mike,"Shut up! I said shut up! Lucas, what are you doing? Lucas, come on, seriously, just leave her alone!"
Lucas,"You did it, didn't you? You don't want us to reach the gate. You don't want us to find Will. Admit it. Admit it!"
Mike,"Bull! That's old blood. Right, El? Right, El?"
Eleven,"It's... not... it's not safe."
Mike,"Lucas! Lucas! Lucas, are you all right? Lucas. Lucas, come on! Why would you do that? What's wrong with you?"
Dustin,"Knock it off, you idiots. Mike, get off! Come on, wake up. Come on! Lucas... Lucas, how many fingers am I holding up? Lucas, how many fingers? Come on, Lucas!"
Mike,"Lucas. Lucas, you okay? Just... Lucas. Lucas, let me see."
Lucas,"Get off of me! Get off of me!"
Dustin,"Let him go. Man, let him go."
Mike,"Where is El? El? El! Eleven! Eleven!"
Dustin,"Eleven! El!"
Nancy,"What, are you tired?"
Jonathan,"Shut up."
Nancy,"What?"
Jonathan,"I heard something."
Nancy,"Oh, God. It's been hit by a car. We can't just leave it."
Jonathan,"I'll do it. I'm not nine anymore."
Nancy,"What was that? Where'd it go? Do you see any more blood?"
Jonathan,"I don't know. No."
Jonathan,"Nancy? Nancy? Nancy, where are you? Nancy! Nancy!"
