name,line
Dustin,"Lucas, you're so behind it's ridiculous, okay? Just meet us at school. We'll explain later."
Lucas,"I… I can't. I think some real bad shit's about to go down."
Dustin,"What are you talking about? What bad shit?"
Jason,"Sinclair! What the hell were you doing?"
Lucas,"I was… I was looking for clues."
Jason,"Clues? What, freshman think he's Sherlock Holmes or something? Yo, let's go."
Lucas,"I found one."
Jason,"What?"
Lucas,"A clue. I know where Eddie's hiding."
agent,"You transporting a Jane Hopper?"
officer,"Yeah, what is this?"
agent,"I'll take her off your hands."
Eleven,"No! No!"
Owens,"Hey, kiddo."
Joyce,"Come on. We're here."
Murray,"Huh? Come on."
attendant,"Welcome to Alaska."
Murray,"Oh, shit."
attendant,"Welcome to Alaska."
Murray,"Oh, God. This is spring?"
attendant,"Welcome to Alaska."
Murray,"Welcome to Alaska."
guard,"Next! Next prisoner!"
Robin,"Anything… juicy over there?"
Nancy,"Nothing new."
Robin,"Yep, same here. Victor seemed like a normal guy. Dead family, missing eyes, took a plea deal, sent to Pennhurst. Blah, blah, blah, blah."
Nancy,"What are we looking for exactly? Nance?"
Robin,"Any mention of dark wizards or alternate dimensions? Things in that vein?"
Nancy,"I don't know. Okay? It's starting to seem like this was just a big waste of time. You're obviously bored. Why don't you call Steve? I'm sure he'll pick you up. And I mean, I'm not really in danger here, so…"
Robin,"You do know that Steve and I are, like, totally not a thing, right?"
Nancy,"What?"
Robin,"So, I figure you and Jonathan are still going strong 'cause you guys are going to college together. You're one of those unstoppable power couples, but I… I just… I wanted to make sure that you knew that Steve and I are just friends. Like, platonic with a capital P. Just in case that's adding any tension between us."
Nancy,"It wasn't."
Robin,"Holy shit. The Weekly Watcher. I can't believe they have this."
Nancy,"Don't they write about, like, Bigfoot and UFOs?"
Robin,"First, UFOs are absolutely real. Bigfoot I'm still on the fence about. But may I remind you we are looking for information on dark wizards? If someone's gonna write about that, it's gonna be these weirdos."
Nancy,"Ah. 'Elvis cloned by aliens.'"
Robin,"You never know."
Nancy,"'Victor Creel claims vengeful demon killed family.' 'The murder that shocked a small community.'"
Robin,"Ha, ha. That's very funny."
Nancy,"I'm not kidding. Get over here. 'According to several insiders, Victor believed his house was haunted by an ancient demon.' 'Victor allegedly hired a priest to exorcise the demon from his home.'"
Robin,"Pretty novel for the '50s. Exorcist wasn't out yet."
Nancy,"Keep… Keep going. Okay, so Victor claimed this exorcism failed, but it angered this demon, which then murdered his family, removing their eyes. Victor believed he was spared as a punishment."
Robin,"That's pretty convenient for Victor."
Nancy,"Yeah, or super inconvenient. Victor was declared legally insane by the court, right? What if this is why? It sounds insane. Just didn't go public because..."
Robin,"The plea bargain. The records were sealed."
Nancy,"What if a demon did invade Victor's home? It's just, this demon wasn't any old demon."
Robin,"It was Vecna."
Nancy,"Dustin, do you copy?"
Dustin,"Yeah, I copy."
Nancy,"So, Nancy's a genius. Vecna's first victims date back all the way to 1959. Her shot in the dark was a bull's-eye."
Dustin,"Okay, that's totally bonkers, but I can't really talk right now."
Nancy,"What are you doing?"
Dustin,"Breaking and entering school to retrieve confidential and extremely personal files."
Nancy,"Can you repeat that?"
Dustin,"Just get your ass over here, stat. We'll explain everything."
Robin,"Thought they were talking to Ms. Kelley."
Steve,"We leave them alone for two hours."
Dustin,"It's like a mini-Watergate or something."
Steve,"Hawkins gate."
Dustin,"Didn't those guys get caught?"
Steve,"Holy shit."
Dustin,"You found it?"
Steve,"Yeah, and not just Chrissy's file. Fred was seeing Ms. Kelley too."
Jason,"So, if Sinclair's right, the freak is hiding here. We move through the woods here together, then Patrick and Andy, you split up. Go around this way. Me and Sinclair, we keep going, then flank his ass from both sides. That freak won't know what hit him."
Owens,"Sorry about all the theatrics. I… I didn't mean to scare you. But you got yourself into quite the little predicament, didn't you? You know, I relocated you guys to Lenora because I thought, you know, 'Safe town, small, dull, far from Hawkins.' 'Nothing could happen here.' And what was it, a roller skate or something? Ready to order some food?"
Eleven,"I think so. Yeah. I'll just… uh… Some more coffee and, um, I'll have a… Waffles, please."
Owens,"How about the club special? Whatever you want, kiddo. It's on me. Never too late in the day for breakfast, that's what I say."
Eleven,"Am I in trouble?"
Owens,"For the roller skate thing? No, no, no, no. We'll make that go away. Don't even… Don't even worry about that."
Eleven,"That's not why you're here?"
Owens,"To be honest with you, kid, I… I wish it was. Last night, I saw something. Something I've been dreading for some time. I don't know how to say this other than just to say it. Hawkins is in danger."
Eleven,"You have fought this evil before and you've won."
Owens,"But this evil, it's like a virus. Each time it returns, it comes back stronger, smarter, deadlier. A war is coming to Hawkins."
Jason,"Where you at, freak?"
Lucas,"Yeah. I… I'm… I'm positive."
Jason,"Let's check around the back. Around the back."
Owens,"There are good people, brave friends, who have helped you fight your battle in the past. But they alone can't win this war, not without you. I know it's not fair to ask more of you, but I wouldn't be here if I didn't think this was the only way, if I didn't think you were the only one who might have a shot to hit this thing so hard it can't get back up."
Eleven,"I don't have my powers."
Owens,"What if I told you there was a way… A way to bring them back? I feared this moment would come, so I've been preparing, developing the means to restore your abilities. A program has the potential to not just bring them back, but bring them back stronger than before. But there are others who don't believe in you, who think you are the cause. I believe they're wrong. I believe you're the cure. That's why, if we're really gonna do this, I'm gonna ask that you leave with me now."
waiter,"The reservation's under 'Byers.'"
Owens,"But you should know there is a very real possibility this program fails. And if it does, you will never see your friends again."
Eleven,"My friends in Hawkins, are they in danger?"
Owens,"I'm afraid your friends in Hawkins are very much… In the eye of the storm."
Steve,"Can I see Fred's file?"
Dustin,"Yeah."
Owens,"You may feel you need to go to them now, but if you do, you will risk everything, risk everyone."
Max,"Max, I know something's wrong."
Ms. Kelley,"Max, what you've been through… it's a lot for anyone. And it's okay to not be okay."
Max,"Billy!"
Ms. Kelley,"Max? What is it?"
Dustin,"Max! Max!"
Vecna,"Max."
Owens,"They're not the only ones in danger. It's life as we know it. This is why I'm here. Because I believe you are our best hope. Our only hope."
Eleven,"What if I'm not good? What if I'm the monster?"
Owens,"I don't know you that well, kiddo, but I'm betting the fate of the planet that you're one of the good ones. But you've spent too much of your life being told what to do by people like me. I know that. So, you say the word and I will take you back home. Or… Come with me now. Find out for yourself."
