name,line
Jonathan,"Hey."
Nancy,"I just, uh... I just wanted to say that..."
Jonathan,"Oh, no, don't... I mean... He's so drunk."
Nancy,"Wasted. Yeah."
Jonathan,"I mean, what? He knows us for a couple of hours, and he's got us all figured out?"
Nancy,"Exactly."
Jonathan,"God. Okay, yeah. I feel... I'm glad we feel the same way."
Nancy,"Yeah. Yeah, it's fine."
Nancy,"Uh... So, uh, good night, I guess."
Jonathan,"Yeah, um, good night."
Max,"Oh, He-Man, thank you for saving my life. What strong muscles you have."
Lucas,"I knew it."
Max,"Hey! They're in love!"
Lucas,"No, actually, they're not. They don't even exist on the same planet."
Max,"Aren't you too old to be playing with toys?"
Lucas,"That... that's not the point. The point is to stay out of my room."
Max,"Then tell your little nerdy friend to shut his mouth."
Lucas,"What are you talking about?"
Max,"'Code red, Lucas. Code red. Code red.'"
Max,"Bunch of nerds."
Lucas,"No, no, no, no, no, no."
Lucas,"Dustin! This is Lucas. Do you copy? Dustin?"
Dustin,"Well, well, well, look who it is."
Lucas,"Sorry, man. My stupid sister turned it off."
Dustin,"Well, when you were having sister problems, Dart grew again, he escaped, and I'm pretty sure he's a baby Demogorgon."
Lucas,"Wait. What?"
Dustin,"I'll explain later. Meet me and Steve at the old junkyard."
Lucas,"Steve?"
Dustin,"And bring your binoculars and wrist rocket."
Lucas,"Steve Harrington?"
Dustin,"All right, let's go."
Dustin,"Just be there, stat. Over and out."
Unknown,"All right, cowboy, good news. We're giving you the green light."
Unknown,"How you feeling?"
Hopper,"Never better."
Unknown,"All right, well, got a present for ya."
Hopper,"The hell is that?"
Unknown,"Uh, something you should see."
Owens,"Watch your step."
Owens,"All living organisms develop defense mechanisms against attack. They adapt. They find some way to survive."
Hopper,"Oh, my God."
Owens,"It's pretty impressive, isn't it? It's been spreading, growing beneath us like some cancer."
Hopper,"Why aren't you burning it?"
Owens,"There's a complication."
Joyce,"They made me sign, like, a thousand documents. I mean... we all had to. We had to. I mean, I lost track at a certain point. They're gonna make you do the same. I'm sure."
Hopper,"Yeah. Well, hey, whatever."
Bob,"What kind of documents?"
Joyce,"Uh, confidentiality, and there were these official forms saying, like, nothing ever happened, which is why... Will got lost in the woods."
Bob,"Yeah."
Bob,"Man, I always thought stuff like this happened in movies and comic books. Certainly not in Hawkins, and certainly not to someone like you."
Joyce,"Or you."
Bob,"Yeah. Bob Newby, superhero."
Bob,"You cold?"
Joyce,"Uh, just a little jitters, I guess."
Bob,"Hey, don't you start worrying about me. Okay? I'm fine. I'm fine."
Bob,"It's not like you didn't warn me. 'This is not a normal family.' Isn't that what you said?"
Joyce,"Yeah."
Bob,"You weren't kidding."
Bob,"It kinda makes my idea of moving to Maine sound a little less crazy, right?"
Joyce,"Oh, it... it's not crazy at all."
Will,"Mom?"
Joyce,"Hey."
Joyce,"Is there a doctor? We need a doctor!"
Joyce,"Sweetie, how you feeling? You okay?"
Bob,"Okay, they're on their way."
Hopper,"Hey."
Joyce,"Who is that?"
Hopper,"What?"
Bob,"What?"
Bob,"It's me, big guy. It's Bob."
Will,"Are you a... doctor?"
Bob,"No. No, it's just me. Just... just Bob."
Murray,"So, Jonathan, how was the pull-out?"
Jonathan,"Uh, sorry?"
Murray,"The sofa."
Jonathan,"Oh, yeah. Yeah, it was good."
Murray,"I bet."
Murray,"Oops."
Nancy,"Yeah, we just, um... We just had some fun girl time."
Karen,"Will you be back for dinner?"
Nancy,"Mmm-hmm."
Nancy,"Yeah, I'll be home real soon."
Karen,"Say hey to Ally for me."
Nancy,"Okay. All right. I love you, too, Mom. Bye."
Nancy,"She said Mike's at your brother's house. They just had a sleepover. So..."
Jonathan,"Oh, okay."
Nancy,"Do you wanna try again?"
Jonathan,"No. No, it's fine. They're probably just at the matinée or something."
Nancy,"Yeah, I'm sure."
Murray,"For your travels."
Murray,"And to water it down."
Nancy,"Got it."
Nancy,"Thank you for everything."
Murray,"Don't thank me yet. Just keep your eyes on the papers, hmm? And if you need to reach me again... don't."
Max,"What are you doing here?"
Lucas,"I have proof."
Max,"What?"
Lucas,"Proof that what I told you was real. But we have to hurry."
Max,"What kind of proof?"
Billy,"Who the hell were you talking to?"
Max,"Mormons."
Billy,"Mormons?"
Max,"Talkative ones."
Lucas,"Come on, hop on."
Lucas,"Hurry."
Max,"This better be good, stalker."
Unknown,"Do you know your name?"
Will,"Will."
Unknown,"Your full name?"
Will,"William Byers."
Unknown,"Do you know... Do you know who I am?"
Will,"A doctor."
Unknown,"Have we met before?"
Will,"I don't remember."
Owens,"You don't remember me?"
Owens,"Okay."
Owens,"How about, uh... How about this guy here? Know who that is?"
Owens,"It's all right. Take your time."
Will,"That's my friend."
Will,"Mike."
Hopper,"What about me, kid? You remember me?"
Hopper,"They tell me you helped save me last night. You remember that? Do you remember anything about last night? About what happened?"
Will,"I remember they hurt me."
Hopper,"You mean the doctors?"
Will,"No. The soldiers."
Hopper,"The soldiers hurt you?"
Will,"They shouldn't have done that. It upset him."
Owens,"You say, 'Upset him.' Is that him?"
Owens,"Okay. Okay, I wanna try something. It's gonna seem a little odd at first, but I think it's really gonna help us understand what's going on. Is that okay?"
Will,"Okay."
Owens,"Now, Will, I want you to just let us know if you feel anything. Okay?"
Owens,"Do you feel anything?"
Will,"Little sting."
Owens,"It stings? Where?"
Will,"My chest."
Owens,"Okay, son."
Joyce,"Sweetie..."
Owens,"How about now?"
Will,"It... it burns."
Owens,"Where?"
Will,"Everywhere."
Joyce,"That's enough. That's enough!"
Mike,"Stop! You heard her! That's enough!"
Owens,"That's it! We're done!"
Owens,"Okay."
Joyce,"Sweetie... Sweetie. It's okay."
Owens,"Our best guess right now is it's some kind of virus which is causing this neurological disorder. Now, when... when a typical virus attaches itself to its host... it duplicates, right? It spreads, essentially hijacking the host."
Owens,"A virus is alive. It has an intelligence. That's not... That's not unusual. What is so unusual here, this virus... the infected hosts seem to be communicating."
Owens,"It has some sort of a hive intelligence, and it's connecting all the hosts."
Owens,"The good news is a virus can be cured. We... we're gonna continue to run tests. We're gonna see what we find."
Joyce,"What happens when he can't remember anything? When there's nothing else there? What happens when my boy is gone?"
Steve,"All right, so let me get this straight. You kept something you knew was probably dangerous in order to impress a girl who... who you just met?"
Dustin,"All right, that's grossly oversimplifying things."
Steve,"I mean, why would a girl like some nasty slug anyway?"
Dustin,"An interdimensional slug? Because it's awesome."
Steve,"Well, even if she thought it was cool, which she didn't, I... I just... I don't know. I just feel like you're trying too hard."
Dustin,"Well, not everyone can have your perfect hair, all right?"
Steve,"It's not about the hair, man. The key with girls is just... just acting like you don't care."
Dustin,"Even if you do?"
Steve,"Yeah, exactly. It drives them nuts."
Dustin,"Then what?"
Steve,"You just wait until, uh... until you feel it."
Dustin,"Feel what?"
Steve,"It's like before it's gonna storm, you know? You can't see it, but you can feel it, like this, uh... electricity, you know?"
Dustin,"Oh, like in the electromagnetic field when the clouds in the atmosphere..."
Steve,"No, no, no, no, no. Like a... Like a sexual electricity."
Dustin,"Oh."
Steve,"You feel that and then you make your move."
Dustin,"So that's when you kiss her?"
Steve,"No, whoa, whoa. Slow down, Romeo."
Dustin,"Sorry."
Steve,"Sure, okay, some girls, yeah, they want you to be aggressive. You know, strong, hot and heavy, like a... I don't know, like a lion. But others, you gotta be slow, you gotta be stealthy, like a... like a ninja."
Dustin,"What type is Nancy?"
Steve,"Nancy's different. She's different than the other girls."
Dustin,"Yeah, she seems pretty special, I guess."
Steve,"Yeah. Yeah, she is."
Dustin,"But this girl's special, too, you know. It's just, like, something about her."
Steve,"Whoa, whoa, whoa. Hey, hey, hey."
Dustin,"What?"
Steve,"You're not falling in love with this girl, are you?"
Dustin,"Uh, no. No."
Steve,"Okay, good. Don't."
Dustin,"I won't."
Steve,"She's only gonna break your heart, and you're way too young for that shit."
Steve,"Fabergé."
Dustin,"What?"
Steve,"It's Fabergé Organics. Use the shampoo and conditioner, and when your hair's damp... It's not wet, okay? When it's damp..."
Dustin,"Damp."
Steve,"You do four puffs of the Farrah Fawcett spray."
Dustin,"Farrah Fawcett spray?"
Steve,"Yeah, Farrah Fawcett. You tell anyone I just told you that and your ass is grass. You're dead, Henderson. Do you understand?"
Dustin,"Yup."
Steve,"Okay."
Dustin,"Farrah Fawcett, really?"
Steve,"I mean, she's hot."
Dustin,"Yeah."
Hopper,"Hey, it's, uh... It's me."
Hopper,"I know that I've been gone too long, and, uh... It's... I just, I want you to know that it's not about you and it's not about our fight. Okay?"
Hopper,"Something came up, and I will... I will explain it all when I see you."
Hopper,"I just... I want you to know that I'm not mad. I'm just sorry. About everything."
Hopper,"I... I don't want you to get hurt at all. And I don't wanna lose you."
Hopper,"Just make sure you heat up some real food. Not just Eggos. And I want you to eat all the peas, even if they're mushy and gross. And... I will be home soon."
Unknown,"This is him last week."
Unknown,"And there are the hippocampal abnormalities we had discussed. Nothing out of line with what we've seen from others suffering from post-traumatic stress. But..."
Unknown,"this is Will from last night."
Unknown,"And as you can see, there are now abnormalities in the limbic and paralimbic areas."
Unknown,"And this... is from an hour ago."
Unknown,"I don't hear any suggestions."
Unknown,"We have bigger problems than the boy."
Owens,"Do we?"
Unknown,"We can't keep delaying the burn."
Unknown,"You're talking about putting... putting a Band-Aid on this."
Unknown,"Right now, a Band-Aid is the best option."
Unknown,"It's our only option."
Owens,"And if it kills the boy?"
Unknown,"Then quite frankly, Sam, it kills him."
Owens,"Say that to me again."
Unknown,"The rate this is spreading, he'll be lost by the end of the day. What we do or don't do won't change the outcome."
Unknown,"We have to start the burn."
Owens,"Where you going?"
Owens,"I'm going to think."
Joyce,"What the hell is taking so long?"
Bob,"Hey... doctors take forever, always. Just try and relax. Just be patient."
Joyce,"You know, I just... Let me through. Let me through!"
Unknown,"You know we can't do that."
Joyce,"I need to talk to..."
Unknown,"He'll be with you shortly."
Joyce,"You said that an hour ago."
Mike,"Will. Will? Will?"
Mike,"What's wrong? Are you hurting again?"
Will,"I saw something."
Mike,"In your now-memories?"
Will,"The shadow monster."
Will,"I think I know how to stop him."
Steve,"Oh, yeah. Yeah, this will do."
Steve,"This will do just fine. Good call, dude."
Lucas,"I said medium-well!"
Max,"Who's that?"
Dustin,"You told her?"
Lucas,"So what?"
Dustin,"'So what?' You wanted to tell her, too."
Lucas,"But I didn't, all right? We agreed not to tell her and to look for Dart."
Dustin,"Who you conveniently found."
Lucas,"Are you suggesting that I'm lying?"
Dustin,"I'm saying you have a creepy little bond with him."
Lucas,"Yeah, that was before he turned into a Demogorgon."
Dustin,"And you haven't heard from Mike?"
Lucas,"No."
Dustin,"Or Will?"
Lucas,"No."
Dustin,"Hopper?"
Lucas,"No! No one is around."
Dustin,"Why do you think I'm with Steve Harrington?"
Lucas,"Something's..."
Dustin,"Wrong. I agree."
Dustin,"Which is why we need as much help as we can get."
Lucas,"She didn't believe me anyway."
Dustin,"You probably didn't tell it right."
Lucas,"That must be it."
Dustin,"So, we good?"
Steve,"Hey! Dickheads! How come the only one helping me out is this random girl? We lose light in 40 minutes. Let's go. Let's go, I said!"
Dustin,"All right, asshole! God!"
Lucas,"Okay! Stupid."
Joyce,"What... What is all of this?"
Bob,"I don't know."
Joyce,"Mom?"
Joyce,"Will?"
Jonathan,"I don't shoot Polaroid."
Nancy,"What?"
Jonathan,"It's not mine."
Jonathan,"Someone else has been here."
Unknown,"Sam, this is ludicrous."
Unknown,"Just give him a moment, okay?"
Unknown,"We don't have time..."
Hopper,"Hey, jackass, why don't you do us all a favor and shut up, okay?"
Will,"That's it."
Mike,"That's what? What... what's there, Will?"
Will,"I don't know. I just know he doesn't want me to see there."
Will,"I think it's important."
Unknown,"Let's see if this kid's a wizard or schizo, Doc."
Unknown,"First door on your right, gentlemen."
Unknown,"I'm guessing a ten."
Unknown,"Let's not overdo it now."
Unknown,"I read four."
Unknown,"Moving in."
Max,"So you really fought one of these things before?"
Max,"And you're, like, totally, 100% sure it wasn't a bear?"
Dustin,"Shit. Don't be an idiot. Okay? It wasn't a bear."
Dustin,"Why are you even here if you don't believe us? Just go home."
Max,"Geesh. Someone's cranky. Past your bedtime?"
Steve,"That's good. Just show her you don't care."
Dustin,"I don't."
Steve,"Why are you winking, Steve? Stop."
Max,"It's kinda awesome."
Lucas,"Huh?"
Max,"The fog, I mean. Looks like the ocean."
Lucas,"You miss it?"
Max,"What?"
Lucas,"The ocean. The waves? California?"
Max,"Hawkins seems pretty lame, I bet."
Lucas,"No, no, no, it's not that. It's just... My dad's still there. So..."
Max,"Why?"
Lucas,"It's this legal term called 'divorce.' See, when two married people don't love each other anymore..."
Max,"Yeah."
Lucas,"My mom and my stepdad, they wanted a fresh start away from him."
Lucas,"As if... As if he was the problem, which is total bull."
Lucas,"And things... are just worse now."
Lucas,"My stepbrother's always been a dick, but now he's just angry... all the time and..."
Lucas,"Well, he can't take it out on my mom, so..."
Max,"So he takes it out on you?"
Lucas,"I don't even know why I'm telling you this."
Lucas,"It's just... I know that I can be a jerk like him sometimes, and I do not want to be like him. Ever."
Lucas,"I guess I'm angry, too, and... I'm sorry."
Max,"Jesus! What's wrong with me?"
Lucas,"Hey. You're nothing like your brother, okay? You're cool and different. And you're super smart."
Lucas,"And you're, like, totally tubular."
Max,"Nobody actually says that, you know."
Lucas,"Well, I do now."
Max,"And it makes you seem really cool."
Lucas,"I like talking with you, Mad Max."
Max,"And I like talking with you, stalker."
Dustin,"You see him?"
Lucas,"No."
Max,"Lucas, what's going on?"
Lucas,"Hold on!"
Lucas,"I've got eyes! Ten o'clock! Ten o'clock!"
Steve,"There."
Max,"What's he doing?"
Dustin,"I don't know."
Dustin,"He's not taking the bait. Why is he not taking the bait?"
Lucas,"Maybe he's not hungry?"
Dustin,"Maybe he's sick of cow."
Max,"Steve? Steve, what are you doing?"
Dustin,"Steve?"
Steve,"Just get ready."
Steve,"Come on, buddy."
Steve,"Come on, buddy."
Steve,"Come on. Dinner time."
Steve,"Human tastes better than cat, I promise."
Max,"He's insane."
Dustin,"He's awesome."
Lucas,"Steve, watch out!"
Steve,"A little busy here!"
Lucas,"Three o'clock! Three o'clock!"
Dustin,"Steve!"
Lucas,"Steve! Abort! Abort!"
Dustin,"Steve, run!"
Max,"Steve, hurry!"
Lucas,"Steve, run!"
Dustin,"Shit!"
Max,"Are they rabid or something?"
Dustin,"They can't get in! They can't!"
Dustin,"Is anyone there? Mike? Will? God! Anyone!"
Dustin,"We're at the old junkyard, and we are going to die!"
Steve,"Out of the way! Out of the way! You want some? Come get this!"
Max,"What happened?"
Dustin,"I don't know."
Lucas,"Steve scared 'em off?"
Steve,"No. No way."
Dustin,"They're going somewhere."
Unknown,"Almost there, ladies."
Unknown,"Roger."
Unknown,"All right, stay frosty, boys."
Hopper,"Wait. That's where I was."
Joyce,"What?"
Hopper,"It's that damn graveyard."
Unknown,"Sir, there's nothing here."
Unknown,"Looks like your kid's full of shit, Doc."
Will,"I'm sorry."
Joyce,"What? What do you mean, sweetie?"
Will,"He made me do it."
Joyce,"Who? Who made you do what?"
Will,"I told you. They upset him."
Will,"They shouldn't have done that. They shouldn't have upset him."
Will,"The spy."
Mike,"The spy!"
Unknown,"We've got movement."
Unknown,"You've got company, fellas."
Mike,"Whoa, whoa!"
Joyce,"I need to get through! It's a trap! It's a trap! I need to warn them. It's a trap!"
Unknown,"I can't see shit! Where are they? Where are they?"
Unknown,"They're right on you!"
Unknown,"Wait, what?"
Unknown,"What was that?"
Joyce,"Will, sweets, talk to me. You got to help me understand."
Will,"It's too late."
Will,"You should go now."
Will,"They're almost here."
