name,line
Nancy, "Yes, exactly."
Steve, "Yeah, okay."
Steve, "I... Yeah, I'm just making sure."
Joyce, "Are we sure this thing is still out there, still alive?"
Will, "El beat the shit out of it, but, yeah, it's still alive."
Max, "But if we close the gate again..."
Will, "We cut the brain off from the body."
Lucas, "And kill it."
Hopper, "Theoretically."
Murray, "Yoo-hoo!"
Murray, "Yoo-hoo!"
Murray, "Okay, this is what Alexei called 'the hub.'"
Murray, "Now, the hub takes us to the vault room."
Hopper, "Okay, where's the gate?"
Murray, "Right here. I don't know the scale on this,"
Murray, "but I think it's fairly close to the vault room,"
Murray, "maybe 50 feet or so."
Erica, "More like 500."
Erica, "What, you're just gonna waltz in there like it's commie Disneyland or something?"
Murray, "I'm sorry, who are you?"
Erica, "Erica Sinclair. Who are you?"
Murray, "Murray..."
Murray, "Bauman."
Erica, "Listen, Mr. Bunman,"
Erica, "I'm not trying to tell you how to do things,"
Erica, "but I've been down in that shithole for 24 hours."
Erica, "And with all due respect, you do what this man tells you,"
Erica, "you're all gonna die."
Murray, "I'm sorry, why is this four-year-old speaking to me?"
Erica, "Um, I'm ten, you bald bastard!"
Lucas, "Erica!"
Erica, "Just the facts!"
Dustin, "She's right. You're all gonna die, but you don't have to. Excuse me."
Dustin, "Sorry, may I?"
Hopper, "Please."
Dustin, "Okay, see this room here? This is a storage facility."
Dustin, "There's a hatch in here that feeds into their underground ventilation system."
Dustin, "That will lead you to the base of the weapon."
Dustin, "It's a bit of a maze down there,"
Dustin, "but between me and Erica, we can show you the way."
Hopper, "You can show us the way?"
Dustin, "Don't worry, you can do all the fighting and the dangerous hero shit,"
Dustin, "and we'll just be your..."
Dustin, "navigators."
Hopper, "No."
Hopper, "Nope."
Erica, "Well, that settles it."
Erica, "He's gonna die. They're gonna die."
Dustin, "Yep, most likely."
Lucas, "You guys survived."
Dustin, "Barely."
Hopper, "We could've really used you guys down there."
Steve, "Could've used you up here, too."
Lucas, "Yeah, man. We missed you, dude."
Will, "Yeah. Big-time."
Dustin, "I missed you guys, too."
Dustin, "Big-time."
Erica, "Please don't cry, nerds."
Lucas, "Erica."
Erica, "Keep saying my name, see what happens."
Hopper, "Hey, heads up. You can navigate, just from someplace safe."
Dustin, "It's not that simple."
Erica, "The signal won't reach."
Erica, "Not with this. You need something with a high enough frequency band"
Erica, "to relay with the Russians' radio tower."
Erica, "But for that to work, you need someone who has both seen their comms room"
Erica, "and has access to a super-powered handcrafted radio tower,"
Erica, "one preferably already situated at the highest point in Hawkins."
Erica, "Oh, wait."
Erica, "That's me."
Dustin, "If you want us to navigate, you got us."
Dustin, "But we need a head start."
Dustin, "And a car."
Steve, "Oh, man, now this..."
Steve, "this is what I'm talkin' about!"
Robin, "Toddfather?"
Steve, "Oh, screw Todd!"
Steve, "Steve's her daddy now."
Robin, "Did you just talk about yourself in the third person?"
Erica, "Did he just call himself daddy?"
Steve, "All right, where are we going?"
Dustin, "Weathertop."
Steve, "Weather-what?"
Dustin, "Just drive."
Steve, "Okay. Jesus!"
Joyce, "Bottom lock,"
Joyce, "second-to-top lock,"
Joyce, "third-to-top lock,"
Joyce, "top lock."
Joyce, "Listen to me, I need to end this,"
Joyce, "but I will be back before you know it, okay?"
Will, "I don't know, Mom."
Joyce, "No, listen. You're gonna be safe there."
Joyce, "It's... It's far away from all this."
Joyce, "You just stick close to your brother and... and do whatever he says."
Joyce, "No matter what. Okay?"
Will, "I'm not worried about me, Mom, I'm worried about you."
Joyce, "Oh, honey, I'm gonna be fine."
Joyce, "Okay? I'm gonna be fine."
Will, "Okay, Mom."
Jonathan, "Okay, Mom. That's enough."
Joyce, "I'm gonna be fine."
Will, "Okay."
Will, "Mom, I can't breathe."
Joyce, "My battery's low, but..."
Will, "You're suffocating me."
Joyce, "...it will recharge."
Hopper, "I know it will, kid."
Hopper, "I know."
Eleven, "I can fight."
Hopper, "Better than any of us."
Hopper, "But right now,"
Hopper, "I need you safe."
Hopper, "This thing is after you."
Hopper, "It's not after me."
Hopper, "Do you understand?"
Hopper, "Hey..."
Hopper, "I need you to understand."
Hopper, "Okay?"
Mike, "Hey."
Mike, "We should probably go."
Mike, "Mike?"
Eleven, "Be careful."
Murray, "It's a two-man operation. Two!"
Hopper, "Yeah, well, change of plans."
Murray, "Change of plans?"
Hopper, "Yeah. Will you explain it to him, please?"
Joyce, "We have two options here, Jim."
Joyce, "We can turn the machine off, or we can explode it."
Murray, "Oh, yeah, says who?"
Joyce, "Says the man who built it!"
Murray, "Yeah, and we wanna explode it!"
Joyce, "Or else our heroic efforts will be for naught!"
Joyce, "This is a three-man operation, Jim, not two."
Murray, "Yeah, three."
Mike, "El, you're bleeding."
Mike, "Are you okay?"
Eleven, "Yeah."
Mike, "Here."
Mike, "Okay."
Mike, "Here."
Mike, "Lay down."
Nancy, "What's wrong?"
Jonathan, "I don't..."
Jonathan, "I don't know."
Nancy, "You can't be serious. Come on!"
Nancy, "Didn't your mom just buy this car?"
Jonathan, "Yes. I'm sure it's fine."
Nancy, "Did you leave the lights on?"
Jonathan, "No."
Nancy, "Do we have gas?"
Jonathan, "Yes!"
Nancy, "Come on!"
Jonathan, "Whoa, whoa, whoa! Just stop, stop!"
Nancy, "Pop the hood."
Jonathan, "What the hell?"
Nancy, "What?"
Jonathan, "The ignition cable's gone."
Nancy, "Back in the mall!"
Nancy, "Back in the mall!"
Nancy, "Go! Go, go, go!"
Mike, "Be careful!"
Nancy, "Go! Go!"
Nancy, "Go, go, go!"
Jonathan, "Go, go, go!"
Murray, "So then I yank those cables like I'm pulling weeds."
Joyce, "And that'll set off the alarm..."
Murray, "According to Alexei,"
Murray, "may his soul rest in peace."
Murray, "Which should give you two an opening to retrieve the keys from the vault."
Joyce, "And then we just follow the map to the observation room, turn the key..."
Murray, "Kaboom, we blow this sucker sky-high."
Joyce, "Yeah."
Joyce, "And then, once the rift is closed, we escape back through the vents."
Murray, "Right under their commie noses."
Joyce, "Then home free."
Murray, "Uh..."
Hopper, "Oh, God, just because it wasn't your plan doesn't mean it was a bad plan."
Murray, "I didn't say it was a bad plan."
Hopper, "You made a noise."
Murray, "I did not make a noise."
Hopper, "You did too."
Murray, "I really think it's disrespectful..."
Hopper, "What is up with you and noises?"
Murray, "Children! Children!"
Murray, "It is a good plan."
Murray, "A solid B, which is laudable, given the situation and time constraints."
Murray, "Dare I say, if it all goes right..."
Russian Soldier 1, "Stop right there!"
Russian Soldier 2, "Don't shoot! Don't shoot!"
Murray, "Documents, important documents..."
Murray, "for the Lieutenant-Comrade!"
Murray, "He called us, last minute."
Murray, "Pardon our sloppy appearance."
Russian Soldier 3, "Lieutenant? What Lieutenant?"
Murray, "Lieutenant..."
Murray, "Molotov?"
Hopper, "Oh, shit."
Murray, "Jim..."
Joyce, "This is crazy."
Hopper, "Oh, my God."
Joyce, "Jim, I... This..."
Hopper, "I had it under control."
Joyce, "Yeah, sure you did."
Joyce, "What are you doing?"
Hopper, "I'm improvising."
Steve, "Jesus, how far is this place, man?"
Dustin, "Relax, we're almost there."
Steve, "Suzie must be pretty special, huh?"
Steve, "I mean, if you built this thing"
Steve, "and lugged it all the way to the middle of nowhere just to talk to her?"
Dustin, "I mean, nobody's scientifically perfect,"
Dustin, "but Suzie's about as close to being perfect"
Dustin, "as any human could possibly be."
Erica, "She sound made-up to me."
Erica, "She sound made-up to you?"
Steve, "Why are you hesitating, Steve?"
Steve, "I'm... I'm... I'm not! I'm not!"
Steve, "I think she sounds real."
Steve, "You know, totally, absolutely real."
Dustin, "Left. Turn left."
Steve, "There's not a road here."
Dustin, "Turn left now!"
Steve, "Jesus! Hang on!"
Steve, "Henderson, where are we going?!"
Dustin, "Up!"
Robin, "Oh, Jesus!"
Steve, "We're not gonna make it!"
Dustin, "Yes, we are. Come on, baby. Come on, baby!"
Steve, "Come on!"
Steve, "Come on. Come on."
Steve, "Come on!"
Steve, "Guess the Toddfather has its limitations."
Mike, "Scoops Troop, do you copy?"
Mike, "Scoops Troop, do you copy?"
Mike, "Scoops Troop, do you copy?"
Mike, "Scoops Troop, I repeat, do you copy?"
Mike, "We're trapped in the mall and in need of emergency transportation."
Mike, "Scoops Troop, do you copy? Billy has found us."
Mike, "He has disabled our car and we are trapped in the mall."
Mike, "Repeat: Billy has disabled our car and we are trapped in the mall."
Mike, "Scoops Troop..."
Max, "You're gonna kill him, aren't you?"
Hopper, "This is just a precaution, okay?"
Max, "And not just against Billy."
Max, "If he knows we're here, so does the Mind Flayer."
Mike, "Scoops Troop, I repeat, we are in need of emergency transportation."
Mike, "Do you copy?"
Mike, "Scoops Troop, do you copy?"
Jonathan, "No chance that thing'll drive, right?"
Mike, "Steve, do you copy?"
Dustin, "We don't need it to drive."
Mike, "Dustin!"
Dustin, "We just need the ignition cable."
Jonathan, "Push!"
Will, "Shit!"
Jonathan, "Let me try."
Jonathan, "El..."
Eleven, "I can do it."
Russian Soldier 4, "Can I help?"
Russian Soldier 5, "Picking up."
Russian Soldier 6, "Do I know you?"
Russian Soldier 7, "New arrivals."
Russian Soldier 7, "Landed last night."
Russian Soldier 6, "Say goodbye to sunlight."
Russian Soldier 7, "Who needs sunlight"
Russian Soldier 7, "when we have one another, comrade?"
Russian Soldier 6, "Indeed, comrade!"
Russian Soldier 7, "And a bottle of Stolichnaya."
Hopper, "Why are you talking so much?"
Murray, "He was nice."
Hopper, "He was nice?"
Murray, "He was a nice guard."
Hopper, "Yeah, I mean, we should probably invite him over after all this is done."
Joyce, "Yeah, I can bake him a casserole."
Hopper, "Get a six-pack, share some laughs."
Hopper, "You know, have a drink."
Murray, "Anyone wanna trade jobs?"
Dustin, "Bald Eagle, do you copy?"
Dustin, "Bald Eagle, I repeat, this is Scoops Troop, do you copy?"
Murray, "Yes, I copy."
Dustin, "Call sign?"
Murray, "Bald Eagle."
Dustin, "Please repeat."
Murray, "Bald Eagle. This is Bald Eagle!"
Dustin, "Copy that."
Dustin, "Good to hear your voice, Bald Eagle. What's your 20?"
Murray, "We reached the vent."
Murray, "I'll contact you when I need you."
Murray, "Until then, silence."
Dustin, "Roger that, Bald Eagle."
Dustin, "This is Scoops Troop, going radio silent. 10-10, over."
Murray, "I hate children."
Murray, "Remember, if anyone says anything, just..."
Hopper, "Smile and nod."
Murray, "Good luck."
Jonathan, "Push!"
Jonathan, "All right, great."
Jonathan, "All right, now, all the way. Ready?"
Jonathan, "Three, two, one... Push!"
Dustin, "Told you."
Dustin, "Physics."
Nancy, "How do we get it open?"
Jonathan, "Uh, there should be a latch. Check under the wheel."
Jonathan, "You see it?"
Nancy, "I don't know, hold on."
Max, "What's she doing?"
Mike, "El."
Mike, "Are you okay?"
Jonathan, "We're almost out!"
Nancy, "I know!"
Dustin, "Hurry! Close it now!"
Dustin, "Close it!"
Mike, "Mike..."
Mike, "Mike."
Mike, "Mike."
Max, "Mike. Mike. Mike, get up. Mike, can you hear me? Mike! Mike!"
Max, "Hey, come on."
Max, "You okay?"
Mike, "Where's El?"
Young Billy, "Leave me alone!"
Billy's Mom, "Stop it!"
Young Billy, "Mom!"
Billy's Dad, "This is your new sister."
Young Billy, "...at least seven feet."
Eleven, "Seven... feet."
Eleven, "You told her..."
Eleven, "the wave was seven feet."
Billy's Mom, "Woo!"
Billy's Mom, "Yeah!"
Eleven, "You ran to her, on the beach."
Eleven, "There were seagulls."
Eleven, "She wore a hat..."
Eleven, "...with a blue ribbon."
Eleven, "A long dress..."
Eleven, "with a blue and red flower."
Eleven, "Yell... Yellow sandals,"
Eleven, "covered in sand."
Eleven, "She was pretty."
Eleven, "She was really pretty."
Eleven, "And you..."
Eleven, "you were happy."
Grigori, "I'll see you in hell!"
Nancy, "Hit me."
Nancy, "We're out!"
Jonathan, "Damn it!"
Billy, "No!"
Billy, "Sorry."
Max, "Close it now!"
Max, "Close it!"
Max, "Billy?"
Max, "Billy."
Max, "Billy, Billy, get up, please. Billy, get up, please, please."
Max, "Billy..."
Max, "Billy, wake up. Billy, get up. Please, Billy..."
Max, "Billy!"
Max, "Billy..."
Max, "Billy..."
Max, "It's okay. It's okay."
Max, "It's okay. It's okay."
Joyce, "Hop."
Joyce, "Jim. Where's Jim?"
Soldier, "Let's go! Go! Come on!"
Murray, "You all right?"
Joyce, "Don't shoot! American! We're Americans! Americans!"
Male Reporter, "Welcome to Hawkins, Indiana,"
Male Reporter, "a wonderful place to grow up,"
Male Reporter, "to raise your family,"
Male Reporter, "to walk your dog."
Male Reporter, "But then..."
Male Reporter, "...on July Fourth, everything changed."
Male Reporter, "A terrible tragedy struck this small town."
Male Reporter, "But this was not this small town's first brush with tragedy."
Male Reporter, "Mysterious deaths, government cover-ups,"
Male Reporter, "a bizarre chemical leak."
Male Reporter, "Is it all linked?"
Male Reporter, "All a vast conspiracy?"
Male Reporter, "The fault of a disgraced, corrupt mayor?"
Male Reporter, "Or is something more going on in the heartland?"
Male Reporter, "Can a town itself be cursed?"
Male Reporter, "Some believe a rise in Satanism is to blame."
Male Reporter, "To find out,"
Male Reporter, "tune in tonight at 8:00 p.m. for 'Horror in the Heartland'"
Male Reporter, "on Cutting Edge."
Steve, "You put your mom down as a reference?"
Robin, "Yeah. Why not? She's, like, super well-respected."
Robin, "You're such a dingus."
Steve, "Wha..."
Robin, "Uh, just to be clear, we weren't fired, you know."
Robin, "The mall burned down and, like, killed a bunch of people."
Keith, "Thanks for sharing. Didn't know."
Keith, "Three favorite movies. Go."
Robin, "Uh... The Apartment,"
Robin, "Hidden Fortress, Children of Paradise."
Keith, "You, go."
Steve, "Favorite movies?"
Keith, "Did I stutter?"
Steve, "Uh... Animal House, for sure."
Robin, "Um..."
Robin, "Eyes on me, Harrington."
Steve, "Yeah. Uh..."
Steve, "Star Wars."
Keith, "A New Hope?"
Steve, "A new what-now?"
Keith, "Which Star Wars?"
Steve, "The one with the teddy bears. Duh."
Steve, "No? Uh... Oh, the one that just came out. The movie that just came out."
Steve, "The one with the DeLorean and Alex P. Keaton,"
Steve, "and he's trying to bang his mom."
Steve, "The time..."
Steve, "Yeah, those are my top three. Classics."
Keith, "You start Monday."
Keith, "You start never."
Robin, "Will you just, um... Will you give us a minute?"
Steve, "Why?"
Robin, "Steve."
Robin, "All right, you have to understand, Keith,"
Robin, "I know his taste is a bit pedestrian,"
Robin, "but the dingus has other qualities."
Keith, "He's a douchebag of the highest order, Robin."
Robin, "He was a bit of a prick to us in high school, I'll grant you that,"
Robin, "but he remains..."
Robin, "a total chick magnet."
Keith, "Yeah, okay, and this is relevant to me how?"
Robin, "Uh, Earth to Keith."
Robin, "The ladies will come in just to see him."
Robin, "They'll come in in droves."
Robin, "Droves, Keith."
Robin, "We sold so much ice cream,"
Robin, "they had to get a second shipment in from Michigan."
Robin, "Goddamn Michigan, Keith."
Robin, "And these ladies..."
Robin, "These ladies are hot."
Robin, "They're so very hot."
Robin, "And there are too many of them for little Steve."
Robin, "He needs assistance."
Robin, "He needs your assistance, Keith."
Keith, "What's in it for you? You got a thing for him or something?"
Steve, "Goddammit. This is..."
Robin, "We're just, um..."
Robin, "We're just friends."
Steve, "Oh!"
Steve, "Fast Times. Fast Times. Ever heard of it?"
Robin, "Top three for me, Keith."
Steve, "Whoa, whoa, whoa! Slow down."
Robin, "Sorry. Sorry."
Steve, "Still got it?"
Robin, "Yeah, yeah."
Max, "Turn around"
Lucas, "Turn around"
Max, "Look at what you see"
Lucas, "Look at what you see"
Max, "In her face"
Lucas, "In her face"
Max, "The mirror of your dreams"
Lucas, "The mirror of your dreams"
Max, "Rhymes that keep their secrets"
Lucas, "Rhymes that keep their secrets"
Max, "Will unfold behind the clouds"
Lucas, "Will unfold behind the clouds"
Max, "Wait, did we get that verse right? It's 'unfold behind the clouds'?"
Lucas, "Yeah, but you're butchering it, so could you please stop?"
Max, "So then join in, Dusty-bun."
Lucas, "Yeah, come on, Dusty-bun, why don't you join us?"
Dustin, "You guys are so funny, you should be on Carson."
Max, "Can't we just hear your rendition?"
Dustin, "No."
Max, "Please? Just one verse?"
Dustin, "No. No way. It's reserved for Suzie's ears and Suzie's ears alone."
Max, "Turn around"
Lucas, "Turn around"
Max, "Look at what you see"
Lucas, "Look at what you see"
Max, "In their face"
Lucas, "In their face"
Max, "The mirror of your dreams"
Lucas, "The mirror of your dreams"
Dustin, "Shut up, you guys."
Max, "Rhymes that keep their secrets"
Dustin, "Stop! You guys, please, shut up."
Mike, "Whoa, dude. That's the donation box."
Will, "I know. I'll just use yours when I come back."
Mike, "I mean, if we still wanna play."
Will, "Yeah, but what if you want to join another party?"
Mike, "Not possible."
Jonathan, "Is that..."
Nancy, "everything?"
Jonathan, "I guess so."
Jonathan, "Seventeen years of my life..."
Jonathan, "packed up in one day."
Nancy, "What if I just..."
Nancy, "don't let you go?"
Jonathan, "I think..."
Jonathan, "the new owners might kick us out."
Nancy, "You could stay in our basement."
Jonathan, "Your dad'd love that."
Nancy, "We could hide you in a tent,"
Nancy, "like El."
Nancy, "Hey."
Nancy, "It's gonna be okay."
Jonathan, "As a wise man once said..."
Jonathan, "we've got shared trauma."
Nancy, "So what's a little more, right?"
Jonathan, "What's a little more?"
Mike, "They'll come back."
Mike, "I know they will."
Eleven, "Thanks."
Mike, "You packed your walkie, right?"
Eleven, "Yes."
Mike, "Because you know that I'm gonna steal Cerebro from Dustin"
Mike, "and call you so much, you're gonna have to turn it off, right?"
Mike, "Did you talk to your mom?"
Eleven, "About Thanksgiving?"
Mike, "Yeah. Yeah, yeah, yeah. I got the okay. I'll be there."
Mike, "And then I was thinking maybe you could come up here for Christmas."
Mike, "And Will, too."
Mike, "You can come before or after Christmas, or whatever Mrs. Byers wants,"
Mike, "but I was thinking Christmas Day could be super fun,"
Mike, "because we'd all have cool new presents to play with and, uh..."
Mike, "Sorry, that made me sound like a seven-year-old."
Eleven, "I like presents, too."
Mike, "Yeah, cool. Yeah."
Mike, "I like... I like presents, too."
Mike, "Cool."
Eleven, "Mike?"
Mike, "Yeah?"
Eleven, "Remember that day..."
Eleven, "at the cabin, you were talking to Max?"
Mike, "Um..."
Mike, "I don't think I follow."
Eleven, "You talked about your... your feelings,"
Eleven, "your heart."
Mike, "Oh."
Mike, "Oh, yeah, that. Man, that was so long ago. Um..."
Mike, "That was really heat of the moment stuff, and we were arguing and..."
Mike, "I don't really remember..."
Mike, "What did I say, exactly?"
Eleven, "Mike..."
Eleven, "I love you, too."
Joyce, "Donation box?"
Eleven, "Uh, yeah, sure."
Eleven, "What is that?"
Joyce, "Uh..."
Joyce, "It... It's the speech Hop wrote for you and Mike."
Eleven, "Speech?"
Joyce, "Yeah. You know, the heart-to-heart."
Eleven, "He never talked to you, did he?"
Eleven, "Can I read?"
Hopper, "There's something I've been wanting to talk to you both about."
Hopper, "I know this is a difficult conversation,"
Hopper, "but I care about you both very much."
Hopper, "And I know that you care about each other very much."
Hopper, "And that's why it's important that we set these boundaries moving forward,"
Hopper, "so we can build an environment..."
Hopper, "where we all feel..."
Hopper, "comfortable..."
Hopper, "trusted..."
Hopper, "and open..."
Hopper, "to sharing our feelings."
Hopper, "Feelings."
Hopper, "Feelings."
Hopper, "Jesus."
Hopper, "The truth is,"
Hopper, "for so long, I'd forgotten what those even were."
Hopper, "I've been stuck in one place,"
Hopper, "in a cave, you might say."
Hopper, "A deep, dark cave."
Hopper, "And then, I left some Eggos out in the woods,"
Hopper, "and you came into my life and..."
Hopper, "for the first time in a long time,"
Hopper, "I started to feel things again."
Hopper, "I started to feel happy."
Hopper, "But, lately, I guess I've been feeling..."
Hopper, "distant from you."
Hopper, "Like you're..."
Hopper, "you're pulling away from me or something."
Hopper, "I miss playing board games every night,"
Hopper, "making triple-decker Eggo extravaganzas at sunrise,"
Hopper, "watching westerns together before we doze off."
Hopper, "But I know you're getting older."
Hopper, "Growing."
Hopper, "Changing."
Hopper, "And I guess..."
Hopper, "if I'm being really honest,"
Hopper, "that's what scares me."
Hopper, "I don't want things to change."
Hopper, "So, I think maybe that's why I came in here,"
Hopper, "to try to maybe... stop that change."
Hopper, "To turn back the clock."
Hopper, "To make things go back to how they were."
Hopper, "But I know that's naive."
Hopper, "It's just..."
Hopper, "not how life works."
Hopper, "It's moving."
Hopper, "Always moving, whether you like it or not."
Hopper, "And, yeah, sometimes it's painful."
Hopper, "Sometimes it's sad."
Hopper, "And sometimes..."
Hopper, "it's surprising."
Hopper, "Happy."
Hopper, "So, you know what?"
Hopper, "Keep on growing up, kid."
Hopper, "Don't let me stop you."
Hopper, "Make mistakes, learn from 'em,"
Hopper, "and when life hurts you, because it will,"
Hopper, "remember the hurt."
Hopper, "The hurt is good."
Hopper, "It means you're out of that cave."
Hopper, "But, please,"
Hopper, "if you don't mind,"
Hopper, "for the sake of your poor old dad,"
Hopper, "keep the door open three inches."
Jonathan, "Are you okay?"
Eleven, "Yeah."
Eleven, "Time to go?"
Jonathan, "Yeah."
Eleven, "I'll be out in a minute."
Jonathan, "Okay."
Russian Guard, "No. Not the American."
Prisoner, "No, I'm begging you... No! Don't!"
Prisoner, "No! Please! No! Don't!"
Prisoner, "No, don't!"
Prisoner, "Don't do this!"
Prisoner, "Let me go!"
Prisoner, "Let me go!"
Prisoner, "Don't leave me in here."
Prisoner, "Let me out,"
Prisoner, "I'm innocent."
Prisoner, "I'm innocent!"
Prisoner, "I'm begging you, please!"
