name,line
Joyce, "No, we… we don’t have to make it back. Not tonight. Whatever this evil is, we know it’s connected to the hive mind. And now we know part of that hive mind is in Russia. So we don’t need to get back to Hawkins to fight it. All we need is to destroy those particles. And if we’re lucky, it’ll hurt it enough to give the kids the upper hand."
Murray, "Wait, time out. We’re talking about the particles inside the prison? The prison that we just narrowly escaped from?"
Hopper, "We broke out. We can break back in."
Joyce, "Jim!"
Murray, "The entire Soviet army is looking for us."
Hopper, "Sure. And we’ll be exactly where they least expect."
Murray, "All right. There is a fine line between courage and stupidity, and this falls very far on the side of stupid. This is Dirty Dozen stuff. Except there are, uh, four of us."
Hopper, "Three, actually. Breaking back in’s gonna be easier than breaking out. Which is why we need an airlift. This is where you come in. I don’t care what it takes. You get Yuri in line, and you get that bird in the air."
Murray, "On it. Yu… Yuri mentioned something about a flamethrower, right?"
Hopper, "Oh, yeah. This’ll do. This’ll do just fine."
Argyle, "You gotta be shitting me. Trust me on this one, my dudes. Surf’s up, my dude. Uh, whoa. Nice shirt, my dude."
Pizza Guy, "Thanks, my dude."
Argyle, "Uh, listen, I would love to feed a fellow Surfer Boy, but kitchen closed, like, five minutes ago, so no more pies tonight, man. That’s all right, my dude. We’re not here for your tasty pies. You see this weird girl behind me? She needs a tub with a bunch of salt so we can enhance her psychic power so she can save the world from this super bad dude. But to make this salty tub, we require your kitchen."
Pizza Guy, "Ah. Well, it’s just, uh… I’m supposed to meet Chaz at Taco Bell in, like, ten. So…"
Argyle, "My dude. We’re not asking you to help for free. You ever partake in… Purple Palm Tree Delight? It’ll make all your troubles float away. Like the seed pods of a dandelion in the wind. First-ever mind fight held in a pizza dough freezer. Pretty rad, right?"
Eddie, "Not bad. Not bad at all. Now for the fun part. Jesus Chr… It’s like… she was destined for an alternate dimension. What do you say, Henderson? Are you ready for the most metal concert in the history of the world?"
Dustin, "That a rhetorical question?"
Eddie, "Let’s do it."
Robin, "Uh… I don’t mean to freak anyone out, but I swear we’ve seen this tree before."
Nancy, "That’s impossible."
Robin, "That would suck, right? If Vecna destroyed the world because… ‘cause we got lost in the woods?"
Nancy, "We’re not lost, Robin."
Robin, "Robin, hey. Watch out for the vines! Hive mind. Remember? Thank you!"
Steve, "Uh, Don’t worry about her. She’s just stressed. You know, scared."
Nancy, "Yeah. Yeah. I… I know. It’s just… She’s a super klutz?"
Steve, "She did tell me that it took her longer to walk than most babies, so…"
Nancy, "I really shouldn’t laugh. When I was a baby, I actually crawled backwards."
Steve, "Crawled backwards?"
Eleven, "Come on. I know you’re in there. I know you’re in there. Wake up. Wake up. Wake up. No. You’re not going. No. Hi."
Max, "Hi…?"
Eleven, "Max wanted to have a sleepover."
Max, "Which one?"
Eleven, "This is Wonder Woman. AKA Princess Diana. Not Hopper. Not Mike. You. Is this really gonna work?"
Max, "See? What’d I tell you?"
Eleven, "There’s more to life than stupid boys."
Reporter, "It’s been less than 48 hours since a 7.4 magnitude earthquake rocked the quaint town of Hawkins, 80 miles outside of Indianapolis, in an event that seismologists are calling ‘a natural disaster of near-unprecedented scale.’ The death toll now stands at 22. But with hundreds more filling Roane County hospitals and many more still missing, officials expect those numbers to rise. This is only the latest tragedy to befall this once-safe town. Most recently, a string of high school students were killed in a series of ritualistic murders, which have been linked to a local satanic cult known as ‘Hellfire.’ Eddie Munson, the leader of this cult and prime suspect in the murders, has been missing since the earthquake and is presumed dead. But this offers little comfort to the people of Hawkins, who are scared, angry, and searching for answers. Why their town? What have they done to deserve so much suffering? A growing chorus believes the two recent tragedies are linked, claiming the Munson murders opened a doorway between worlds. A doorway, they say, into hell itself."
Volunteer, "Are you hearing this? They’re now calling it a doorway into hell. Great. More hysteria. Just what we need. Well, it’s the news. Now indistinguishable from the tabloids."
Steve, "Hey, Nance! I found some more of your old stuff in the attic."
Nancy, "Mr. Rabbit."
Steve, "It’s okay if you wanna save him, you know?"
Nancy, "No, he’ll be more loved in a new home."
Karen, "Someone order a pizza?"
Mike, "Pizza? Mom!"
Jonathan, "Hey!"
Karen, "You are never going on vacation again, you hear me? In fact, you can forget about college. You are staying right here."
Jonathan, "Are you okay?"
Will, "Yeah. Yeah, I’m okay. But, Jonathan... This isn’t an earthquake."
Jonathan, "I know. I know a lot more than you think."
Will, "How?"
Jonathan, "We’ve been trying to call you... I know. I know. I’m sorry. We just couldn’t risk contact."
Will, "‘We couldn’t risk contact’?"
Jonathan, "Hey, hey, I’ll tell you everything, okay? I promise. But, for now, I’m just glad you’re safe."
Mike, "Where’s Lucas?"
Dustin, "He’s at the hospital."
Mike, "Was he hurt?"
Dustin, "No. No, he’s… Oh God. You don’t know."
Lucas, "‘He opened his eyes, and further words died in his throat.’ ‘He forgot about the need to sick up that horrible parody of wine.’ ‘He forgot about his mother, and Uncle Morgan, and his father, and almost everything else.’ ‘Speedy was gone.’ ‘The graceful arcs of the roller coaster against the sky were gone.’ ‘He could feel the hair stirring on the nape of his neck, could feel a goofed-up grin pulling at the corners of his mouth.’ ‘Speedy! I’m here, my God!’ ‘I’m here in the territories!’ Oh my God."
Mike, "We’ve been calling you guys like crazy."
Lucas, "I know."
Mike, "We came as soon as we heard."
Lucas, "I’m sorry."
Mike, "Do they know… When she will wake?"
Lucas, "No. They say she might not. Her heart stopped. For over a minute. She died. I… I mean, clinically, but… Then she came back. The doctors don’t know how. They say it’s a miracle."
Eleven, "I’m here, Max."
Nancy, "Hi."
Volunteer, "Hi."
Nancy, "Uh, so these are blankets and sheets. And some… some clothes and… and some kids’ toys."
Volunteer, "Wow. It’s already so organized. We appreciate that. Do you want a tax receipt for it?"
Nancy, "Um… No. I don’t think that we need one. Thank you, though. But is there anything else that we can do to help?"
Volunteer, "Okay, then we sort by age. We’ve got infants, girls, boys, men, women… Oh, if anything is in too bad shape, we really don’t want that."
Robin, "I found another jar of peanut butter, and it’s crunchy…"
Nancy, "Robin."
Robin, "Hi."
Vickie, "What are you doing here?"
Robin, "I am… I… I am making PB&Js."
Vickie, "Right, yeah. No. Duh. Of course."
Robin, "Uh, I… I am also making PB&Js, as it so happens. Cool. Hey, uh, I… I’m sorry if that came out weird. I didn’t mean it like, ‘What are you doing here?’ I just meant, ‘What are you doing here?’ Like, ‘Nice surprise. Great to see you.’"
Vickie, "I didn’t take it as anything negative."
Robin, "Okay, good. Good."
Vickie, "No, I… I’m sorry. My brain’s been a little frazzled lately."
Robin, "‘Cause..."
Vickie, "Of everything?"
Robin, "Yeah."
Vickie, "Yeah, and Dan. Um, he’s my boyfriend. Well, was my boyfriend. He was visiting, took one look at this, and it’s not what he was envisioning for spring break. He was like, ‘I’m outta here. Back to Purdue. Good luck.’ Which, ultimately, it’s bordering on a good thing, ‘cause he was grating on me. He is the type who trashes Fast Times ‘cause it has no plot. I should’ve just ended things right there and then. Sorry. I’m so sorry. I am rambling about my dumb boyfriend when there are people out there suffering. Who need… food. And I have just made a peanut butter on peanut butter monstrosity. I don’t know what’s wrong with me. Um, it’s like sometimes my mouth is moving faster than my brain, and it’s like this runaway train, and I cannot seem to get it to stop, no matter how hard I try. You know what I mean?"
Robin, "Uh, yeah, I think I know what you mean. It’s a gift."
Vickie, "Oh, for me?"
Robin, "You’re welcome. Mm-hmm."
Vickie, "You really shouldn’t have."
Robin, "Oh, but I did."
Vickie, "I just don’t even deserve it."
Robin, "But I did."
Vickie, "I mean, thank you."
Robin, "Early birthday."
Vickie, "Thank you so much. Oh, oh, wow."
Robin, "H2O? Vital for all forms of life."
Dustin, "Mr. Munson? I’m Dustin Henderson. Can we talk?"
Mr. Munson, "I can’t imagine we got anything to talk about. My nephew is innocent. He’s still missing. I’ll put up as many posters as I need until he’s found. Good day to you."
Dustin, "I was with him. I was with him when the earthquake hit."
Mr. Munson, "And… where is Eddie now?"
Dustin, "I’m… I’m so sorry. I wish everyone had gotten to know him. Really know him. Because they would’ve loved him, Mr. Munson. They would’ve loved him. Even in the end… He never stopped being Eddie. Despite everything. I never even saw him get mad. He could’ve run. He could’ve saved himself. But he fought. He fought and died to protect this town. This town that… hated him. He isn’t just innocent… Mr. Munson, he’s… He’s a hero."
Mike, "Oh Jesus. Holy shit. This place is a total disaster."
Jonathan, "Yeah. Well, that’s a bit of a problem."
Argyle, "I get we gotta hide Supergirl, but this isn’t exactly the Fortress of Solitude, man. It’s more like a fortress of grodiness."
Mike, "Come on, guys, seriously. I’ve seen Mike’s room look worse than this."
Argyle, "Ah, brutal, dude."
Mike, "Water still works. And, voilà. Cleaning supplies."
Jonathan, "All right. That’s good. Hold it right there."
Nancy, "What’s he doing?"
Jonathan, "Looks like he’s gathering mushrooms."
Nancy, "He’s a little on the eccentric side."
Jonathan, "Welcome to the club, right?"
Nancy, "Yeah, welcome to the club."
Mike, "Hey, Nancy?"
Nancy, "Yeah?"
Mike, "I’m sorry I wasn’t here."
Nancy, "Oh. I mean… To be honest, I’m kinda glad you weren’t. I just mean, I’m glad you were with Mike. And Will. And I’m… I’m glad you were here too. Otherwise, who’d have been in charge? Steve? He’s actually grown up quite a bit, you know?"
Mike, "Yeah. Yeah, I’m sure. Hey."
Nancy, "Yeah?"
Mike, "Are we okay?"
Nancy, "Yeah. Yeah? Yeah, totally. Yeah, it’s… it’s just… You know, it’s hard. I feel like life keeps throwing things in the way of our big plans."
Mike, "Yeah, sure seems like that. You think it’s too late to throw ‘saving the world’ on your college resume?"
Nancy, "Your… Your application letter… Not that it matters at all anymore, but… Did it ever come?"
Mike, "No. No, uh… Not yet. Did she… talk to you at all?"
Will, "Not much. I mean, a little bit."
Mike, "Dr. Brenner. He says that she wasn’t ready. And now she’s starting to think he was right."
Will, "That’s crap. If it wasn’t for her, if she hadn’t left the lab, Max wouldn’t be alive right now."
Mike, "I know. It’s just, she’s, um… She’s never lost before. Not like this."
Will, "She’ll have another chance."
Mike, "Let’s hope not. Let’s hope One is dead and rotting."
Will, "He’s not. Now that I’m here, in Hawkins, I can feel him. And he’s hurt. He’s hurting. But he’s still alive. It’s strange, knowing now who it was this whole time, but… I can still remember what he thinks, and how he thinks. And he’s not going to stop. Ever. Not until he’s taken everything. And everyone. We have to kill him."
Mike, "And we will. We will. Government."
Eleven, "Max? Max! Max! Max! Max!"
Hopper, "Hey, kid."
Eleven, "Hi. I kept it open. I kept the door open three inches."
Hopper, "I know."
Eleven, "I never stopped believing."
Hopper, "Oh, I know. It’s okay. It’s okay. It’s okay. I’m here. I’m here."
Eleven, "You look…"
Hopper, "Not fat?"
Eleven, "And your hair."
Hopper, "My hair?"
Eleven, "Look at your hair."
Hopper, "I kinda stole your look, kid."
Eleven, "Yeah."
Hopper, "Well, what do you think?"
Eleven, "Bitchin’. You aren’t the only one that didn’t stop believing. I’m happy you went to your… Conference."
Hopper, "That was quite the experience."
Joyce, "Oh."
Mike, "Hey."
Hopper, "You’ve grown."
Mike, "Yeah. You shrunk."
Holly, "Mom, it’s snowing!"
