name,line
Max,"What the hell is that?"
Dustin,"It's a monster from an unknown dimension. It's so ancient that it doesn't even know its true home. It enslaves races of other dimensions by taking over their brains using its highly-developed psionic powers."
Max,"Oh, my God, none of this is real. This is a kids' game."
Dustin,"No, it's a manual. And it's not for kids. And unless you know something that we don't, this is the best metaphor..."
Lucas,"Analogy."
Max,"Analogy? That's what you're worried about? Fine. An analogy for understanding whatever the hell this is."
Nancy,"Okay, so this mind flamer thing..."
Dustin,"Flayer. Mind flayer."
Nancy,"What does it want?"
Dustin,"To conquer us, basically. It believes it's the master race."
Steve,"Like the Germans?"
Dustin,"Uh, the Nazis?"
Steve,"Yeah, yeah, yeah, the Nazis."
Dustin,"If the Nazis were from another dimension, totally. Uh, it views other races, like us, as inferior to itself."
Mike,"It wants to spread, take over other dimensions."
Lucas,"We are talking about the destruction of our world as we know it."
Steve,"That's great. That's great. That's really great. Jesus!"
Mike,"Okay, so if this thing is like a brain that's controlling everything, then if we kill it..."
Lucas,"We kill everything it controls."
Mike,"We win."
Lucas,"Theoretically."
Steve,"Great. So how do you kill this thing? Shoot it with Fireballs or something?"
Dustin,"No. No, no Fire... No Fireballs. Uh, you summon an undead army, uh, because... because zombies, you know, they don't have brains, and the mind flayer, it... it... It likes brains. It's just a game. It's a game."
Steve,"What the hell are we doing here?"
Mike,"I thought we were waiting for your military backup."
Hopper,"We are!"
Mike,"How are they gonna stop this? You can't just shoot this with guns."
Hopper,"You don't know that! We don't know anything!"
Mike,"We know it's already killed everybody in that lab."
Lucas,"We know the monsters are gonna molt again."
Dustin,"We know that it's only a matter of time before those tunnels reach this town."
Joyce,"They're right. We have to kill it."
Joyce,"I want to kill it."
Mike,"Me, too."
Hopper,"Me, too, Joyce, okay? But how do we do that? We don't exactly know what we're dealing with here."
Mike,"No. But he does. If anyone knows how to destroy this thing, it's Will. He's connected to it. He'll know its weakness."
Max,"I thought we couldn't trust him anymore. That he's a spy for the mind flayer now."
Mike,"Yeah, but he can't spy if he doesn't know where he is."
Hopper,"Yeah, this'll work."
Steve,"What you did, um, helping the kids... that was... really cool."
Nancy,"Yeah."
Steve,"Those little shits are real trouble, you know?"
Nancy,"Believe me, I know."
Dustin,"Hey. I'm... I'm sorry about Dart and all. I guess I just thought that he was my friend. I was wrong. I broke the rule of law, so if you want your girlfriend to take over my spot in the party, I understand."
Lucas,"She's not my girlfriend."
Dustin,"I saw you two holding hands in the bus, Lucas."
Lucas,"She was just scared."
Dustin,"Maybe, but I could feel it."
Lucas,"Feel what?"
Dustin,"The electricity."
Mike,"I get why El was your mage now."
Max,"What?"
Mike,"Lucas. He told me all about her."
Lucas,"Well, he shouldn't have."
Mike,"And just because you know the truth, it doesn't mean you're in our party. You do know that, right?"
Max,"Yeah, I know."
Max,"I mean, why would you want a stupid zoomer in your party anyway?"
Mike,"I'm just saying, El? She sounds like she was really awesome."
Max,"Yeah, she was."
Mike,"Until that thing took her. Just like it took Bob."
Joyce,"You sure this is gonna work?"
Mike,"He knew who I was."
Joyce,"He's still in there."
Mike,"It's gonna work. It has to."
Hopper,"All right, you ready?"
Joyce,"Yeah."
Jonathan,"If he finds out where we are... will he send those dogs after us?"
Hopper,"He won't find out."
Jonathan,"Yeah, but, if he does..."
Hopper,"Judgment day."
Will,"What? What? What is this? What? What is this? Why am I tied up?"
Mike,"Will, we just wanna talk to you. We're not gonna hurt you."
Will,"Where am I?"
Joyce,"You recognize this? Do you recognize this?"
Joyce,"Hey. We wanna help you. But to do that, we have to understand how to kill it."
Will,"Why am I tied up? Why am I tied up? Why am I tied up? Why am I tied up?"
Hopper,"Hey."
Will,"Why am I tied up? Why am I tied up? Let me go! Let me go! Let me go! Let me go! Let me go! Let me go! Let me go! Let me go! Let me go! Let me go! Let me go!"
Joyce,"Do you know what March 22nd is? It's your birthday. Your birthday."
Joyce,"When you turned eight, I gave you that huge box of crayons. Do you remember that? It was 120 colors. And all your friends, they got you Star Wars toys, but all you wanted to do was draw with all your new colors."
Joyce,"And you drew this big spaceship, but it wasn’t from a movie. It was your spaceship. A rainbow ship is what you called it. And you must have used every color in the box."
Joyce,"I took that with me to Melvald's and I put it up and I told everyone who came in, 'My son drew this.' And you were so embarrassed. But I was so proud. I was so, so proud."
Jonathan,"Do you remember the day Dad left? We stayed up all night building Castle Byers... just the way you drew it. And it took so long because you were so bad at hammering. You'd miss the nail every time."
Jonathan,"And then it started raining, but we stayed out there anyway. We were both sick for like a week after that. But we just had to finish it, didn't we? We just had to."
Mike,"Do you remember the first day that we met? It was... It was the first day of kindergarten. I knew nobody. I had no friends and... I just felt so alone and so scared, but..."
Mike,"I saw you on the swings and you were alone, too. You were just swinging by yourself. And I just walked up to you and... I asked. I asked if you wanted to be my friend. And you said yes. You said yes. It was the best thing I've ever done."
Joyce,"Will, baby... if you're in there, just please... please talk to us. Please, honey, please, can you do that for me? Please. I love you so much."
Will,"Let me go."
Dustin,"What happened?"
Hopper,"I think he's talking, just not with words."
Steve,"What is that?"
Dustin,"Morse code."
Lucas,"Morse code."
Mike,"Morse code."
Dustin,"H-E-R-E."
Mike,"Here."
Mike,"Will's still in there. He's talking to us."
Jonathan,"Do you remember the first time I played you this? Mom and Dad were both arguing in the next room. So I played you the mix tape I made you. And it was the first time you got into music. Real music."
Mike,"Dash, dot, dash, dot."
Lucas,"Yeah, got it."
Jonathan,"C."
Jonathan,"And then the party escaped into the sewers, and there were those big insect things, and you guys were still on level one."
Mike,"L."
Mike,"O."
Mike,"Then you cast Fog Cloud and you saved us. You saved the whole party."
Mike,"S."
Hopper,"You saw that little girl and she was in the sandbox and she was crying."
Mike,"E."
Hopper,"You gave him your Tonka Truck and I told you we couldn't afford to buy another one."
Mike,"G."
Hopper,"You said she should have it because she's sad. 'She's sad, Mommy.'"
Mike,"A."
Joyce,"I love you so much. So, so much."
Mike,"T."
Mike,"E."
Dustin,"'Close gate.'"
Dustin,"Shit. Shit."
Max,"Do you think he heard that?"
Hopper,"It's just a phone. It could be anywhere. Right?"
Hopper,"Hey. Hey, can you hear me?"
Will,"It knows. It knows where we are."
Joyce,"Oh, shit."
Mike,"That's not good."
Jonathan,"They're coming!"
Hopper,"What?"
Hopper,"Come on. We gotta go. We gotta go."
Jonathan,"Come on."
Hopper,"Okay."
Hopper,"Come on, come on. Let's go. Let's go."
Hopper,"Hey. Hey, get away from the windows!"
Hopper,"Do you know how to use this?"
Jonathan,"What?"
Hopper,"Can you use this?"
Nancy,"I can."
Max,"Where are they?"
Max,"What are they doing?"
Dustin,"Holy shit."
Max,"Is it dead?"
