name,line
Dustin,"Any comic?"
Will,"Yeah. I'll take your X-Men 134!"
Dustin,"Son of a bitch."
Will,"Mom? Jonathan? Mom?"
Joyce,"And that's it for News Center this morning. Thanks for joining us. Let's hand off now to Liz at the news desk."
Liz,"All right, thank you, Donna. Turning now to local news, we're getting reports of surges and power outages all across the county. Last night, hundreds of homes in East Hawkins were affected, leaving many residents in the dark. The cause of the outage is still unknown. We reached out to Roane County Water and Electric, and a spokesperson says that they are confident power will be restored to all remaining homes within the next several hours."
Joyce,"Where the hell are they?"
Jonathan,"Jonathan?"
Joyce,"Check the couch!"
Jonathan,"Ugh, I did."
Joyce,"Oh... Got them. Okay, sweetie, I will see you tonight."
Jonathan,"Yeah, see you later."
Joyce,"Where's Will?"
Jonathan,"Oh, I didn't get him up yet. He's probably still sleeping."
Joyce,"Jonathan, you have to make sure he's up!"
Jonathan,"Mom, I'm making breakfast."
Joyce,"I told you this a thousand times. Will! Come on, honey. It's time to get up."
Joyce,"He came home last night, right?"
Jonathan,"He's not in his room?"
Joyce,"Did he come home or not?"
Jonathan,"I don't know."
Joyce,"You don't know?"
Jonathan,"I got home late. I was working."
Joyce,"You were working?"
Jonathan,"Eric asked if I could cover. I said yeah. I just thought we could use the extra cash."
Joyce,"Jonathan, we've talked about this."
Jonathan,"I know, I know."
Joyce,"You can't take shifts when I'm working."
Jonathan,"Mom, it's not a big deal. Look, he was at the Wheelers' all day. I'm sure he just stayed over."
Joyce,"I can't believe you. I can't believe you sometimes."
Mike,"You're disgusting!"
Joyce,"Hello? Hi, Karen. It's Joyce."
Karen,"Oh, Joyce, hi."
Mike,"What the hell, Mike?"
Ted,"Hey! Quiet!"
Unknown,"Language."
Mike,"Are you kidding?"
Joyce,"Was that Will I heard back there?"
Karen,"Will? No, no, no, it's just Mike."
Joyce,"Will didn't spend the night?"
Karen,"No, he left here a little bit after 8:00. Why? He's not home?"
Joyce,"Um, you know what? I think he just left early for... for school. Thank you so much. Bye."
Mike,"That's weird. I don't see him."
Lucas,"I'm telling you, his mom's right. He probably just went to class early again."
Mike,"Yeah, he's always paranoid Gursky's gonna give him another pop quiz."
Troy,"Step right up, ladies and gentlemen. Step right up and get your tickets for the freak show. Who do you think would make more money in a freak show? Midnight, Frogface, or Toothless?"
James,"I'd go with Toothless."
Dustin,"I told you a million times, my teeth are coming in. It's called cleidocranial dysplasia."
James,"I told you a million times."
Troy,"Do the arm thing. Do it, freak!"
Troy,"God, it gets me every time."
Lucas,"Assholes."
Mike,"I think it's kinda cool. It's like you have superpowers or something. Like Mr. Fantastic."
Dustin,"Yeah, except I can't fight evil with it."
Barbara,"So, did he call?"
Nancy,"Keep your voice down."
Barbara,"Did he?"
Nancy,"I told you, it's not like that. Okay, I mean, yes, he likes me, but not like that. We just... made out a couple times."
Barbara,"We just... made out a couple times."
Nancy,"Nance, seriously, you're gonna be so cool now, it's ridiculous."
Barbara,"No, I'm not."
Nancy,"You better still hang out with me, that's all I'm saying. If you become friends with Tommy H. or Carol..."
Barbara,"Oh, that's gross!"
Nancy,"Okay, I'm telling you, it was a one-time... Two-time thing."
Nancy,"Steve..."
Steve,"Mmm-hmm?"
Nancy,"I have to go."
Steve,"In a minute."
Nancy,"Steve. I really, like... Seriously, I have to go."
Steve,"Wait, wait, wait. Let's... Come on, let's do something tonight, yeah?"
Nancy,"Uh... No, I can't. I have to study for Kaminsky's test."
Steve,"Oh, come on. What's your GPA again? 3.999..."
Nancy,"Kaminsky's tests are impossible."
Steve,"Well, then, just let me help."
Nancy,"You failed chem."
Steve,"C-minus."
Nancy,"Well, in that case..."
Steve,"So I'll be over around, say, like, 8:00?"
Nancy,"Are you crazy? My mom would not..."
Steve,"I'll climb through your window. She won't even know I'm there. I'm stealthy, like a ninja."
Nancy,"You are crazy."
Steve,"Wait, wait, wait. Just... Okay, forget about that. We can just... We can just, like, chill in my car."
Nancy,"We can find a nice quiet place to park, and..."
Steve,"Steve... I have to study. I'm not kidding."
Nancy,"Well, why do you think I want it to be nice and quiet?"
Steve,"You're an idiot, Steve Harrington."
Nancy,"Meet me at Dearborn and Maple at 8:00. To study."
Hopper,"Good of you to show."
Flo,"Oh, hey, morning, Flo. Morning, everybody."
Unknown,"Hey, Chief."
Powell,"Damn! You look like hell, Chief."
Hopper,"Oh, yeah?"
Powell,"Yeah."
Hopper,"Well, I looked better than your wife when I left her this morning."
Flo,"While you were drinking or sleeping, or whatever it is you deemed so necessary on Monday morning, Phil Larson called. Said some kids are stealing the gnomes out of his garden again."
Hopper,"Oh, those garden gnomes again. Well, I'll tell you what, I'm gonna get right on that."
Flo,"On a more pressing matter, Joyce Byers can't find her son this morning."
Hopper,"Okay, I'm gonna get on that. Just give me a minute."
Flo,"Joyce is very upset."
Hopper,"Well, Flo, Flo, we've discussed this. Mornings are for coffee and contemplation."
Flo,"Chief, she's already in your..."
Hopper,"Coffee and contemplation, Flo!"
Joyce,"I have been waiting here over an hour, Hopper."
Hopper,"And I apologize again."
Joyce,"I'm going out of my mind!"
Hopper,"Look, boy his age, he's probably just playing hookie, okay?"
Joyce,"No, not my Will. He's not like that. He wouldn't do that."
Hopper,"Well, you never know. I mean, my mom thought I was on the debate team, when really I was just screwing Chrissy Carpenter in the back of my dad's Oldsmobile, so..."
Joyce,"Look, he's not like you, Hopper. He's not like me. He's not like... most. He has a couple of friends, but, you know, the kids, they're mean. They make fun of him. They call him names. They laugh at him, his clothes..."
Hopper,"His clothes? What's wrong with his clothes?"
Joyce,"I don't know. Does that matter?"
Hopper,"Maybe."
Joyce,"Look, he's... He's a sensitive kid. Lonnie... Lonnie used to say he was queer. Called him a fag."
Hopper,"Is he?"
Joyce,"He's missing is what he is."
Hopper,"When was the last time you heard from Lonnie?"
Joyce,"Uh, last I heard, he was in Indianapolis. That was about a year ago. But he has nothing to do with this."
Hopper,"Why don't you give me his number?"
Joyce,"You know, Hopper, he has nothing to do with this. Trust me."
Hopper,"Joyce, 99 out of 100 times, kid goes missing, the kid is with a parent or relative."
Joyce,"What about the other time?"
Hopper,"What?"
Joyce,"You said, '99 out of 100.' What about the other time, the one?"
Hopper,"Joyce."
Joyce,"The one!"
Hopper,"Joyce, this is Hawkins, okay? You wanna know the worst thing that's ever happened here in the four years I've been working here? Do you wanna know the worst thing? It was when an owl attacked Eleanor Gillespie's head because it thought that her hair was a nest."
Joyce,"Okay, fine. I will call Lonnie. He will talk to me before he talks to... What, a pig? A cop! Just find my son, Hop. Find him!"
Unknown,"Dr. Brenner."
Scientist,"This way, gentlemen. The entire east wing will be evacuated within the hour. We've sealed off this area following quarantine protocol."
Man 1,"This is where it came from?"
Man 2,"Yes."
Man 1,"And the girl?"
Man 2,"She can't have gone far."
Ben,"All right, and one more."
Man,"Hey, Ben. What do you think about that, uh..."
Ben,"Hey, I don't know. I don't know."
Man,"I don't know, 37 points per game average..."
Ben,"Thirty-seven now, but..."
Man,"Mr. Basket."
Ben,"Hey! Come here! Come here! You think you can steal from me, boy?"
Ben,"What in the hell?"
Mr. Clarke,"Remember, finish chapter 12 and answer 12.3 on the difference between an experiment and other forms of science investigation. This will be on the test, which will cover chapters 10 through 12. It will be multiple choice with an essay section."
Mike,"So, did it come?"
Mr. Clarke,"Sorry, boys. I hate to be the bearer of bad news, but... it came."
Mike,"Yes! The Heathkit ham shack."
Mr. Clarke,"Ain't she a beaut?"
Mike,"I bet you can talk to New York on this thing."
Mr. Clarke,"Think bigger."
Mike,"California?"
Mr. Clarke,"Bigger."
Mike,"Australia?"
Lucas,"Oh, man! When Will sees this, he's totally gonna blow his shit."
Mr. Clarke,"Lucas!"
Lucas,"Sorry."
Mike,"Hello, this is Mike Wheeler, president of Hawkins Middle AV Club."
Lucas,"What are you doing?"
Dustin,"Hello, this is Dustin, and this is the secretary and treasurer of Hawkins Middle AV Club. Do you eat kangaroos for breakfast?"
Unknown,"Sorry to interrupt, but, uh, may I borrow Michael, Lucas and Dustin?"
Hopper,"Okay, okay, okay. One at a time, all right? You. You said he takes what?"
Mike,"Mirkwood."
Hopper,"Mirkwood?"
Mike,"Yeah."
Hopper,"Have you ever heard of Mirkwood?"
Callahan,"I have not. That sounds made up to me."
Lucas,"No, it's from Lord of the Rings."
Dustin,"Well, The Hobbit."
Mike,"It doesn't matter."
Lucas,"He asked!"
Mike,"Shut up, guys!"
Hopper,"Hey, hey, hey! What'd I just say? One at a damn time. You."
Mike,"Mirkwood, it's a real road. It's just the name that's made up. It's where Cornwallis and Kerley meet."
Hopper,"Yeah, all right, I think I know that..."
Mike,"We can show you, if you want."
Hopper,"I said that I know it!"
Mike,"We can help look."
Lucas,"Yeah."
Hopper,"No. No. After school, you are all to go home. Immediately. That means no biking around looking for your friend, no investigating, no nonsense. This isn't some Lord of the Rings book."
Dustin,"The Hobbit."
Hopper,"Shut up! Do I make myself clear? Do I make myself... clear?"
Mike,"Yes, sir."
Dustin,"Yes, sir."
Lucas,"Yeah."
Dustin,"Ring-a-ding-ding! Anybody home?"
Will,"Password?"
Dustin,"Uh, Rada... Radaga... Radagast?"
Will,"Yeah. You may enter."
Joyce,"Thank you, sir. So, guess what? I got off early and... Ta-da! Poltergeist."
Will,"I... I thought I wasn't allowed to see it."
Joyce,"I changed my mind. As long as you don't have nightmares for a week."
Will,"No, I won't. I don't get scared like that anymore."
Joyce,"Oh, yeah? Not even of clowns?"
Will,"No."
Joyce,"What about my witch?"
Will,"No. Mom... I'm not five anymore."
Joyce,"But Will Byers... I'm going to cook you up in my... Stop. That's so stupid. Mom!"
Jonathan,"Will? Will?"
Joyce,"Will? Will? Will! Where are you?"
Ben,"Geez. Your parents forget to feed you? Is that why you ran away? They, uh... They hurt you? You went to the hospital, you got scared, you ran off, you wound up here, is that it? All right. I'll give this back, all right? And you can have as much as you want. All right? Maybe even some ice cream. But you gotta answer a few of my questions first, all right? We got a deal? All right, let's start with the easy stuff. All right? My name's Benny. Benny Hammond. See? Like this. Here. I got you. Don't worry. It's okay. Nice to meet you, yeah. And you are?"
Ben,"Eleven? What's that mean? What's it mean?"
Eleven,"No."
Ben,"Well, I'll be damned. She speaks. 'No'? No, what? All right. I guess no more food, then."
Eleven,"Eleven."
Ben,"Yeah. What's it mean?"
Eleven,"Eleven."
Ben,"All right, then. Here you go. Take it easy, take it easy."
Ben,"Yeah, look, all I know is that she's scared to death. Yeah, I think maybe she's been abused or... kidnapped or something. Yeah, it'd be great if someone would come by. Yeah, we're at 4819 Randolph Lane. Yeah, Randolph."
Callahan,"Will Byers?"
Powell,"Will?"
Callahan,"Will Byers?"
Powell,"Come on, kid! Will?"
Callahan,"Hey! I got something."
Hopper,"That his bike?"
Callahan,"Yeah, he must have crashed."
Hopper,"You think he got hurt in the fall?"
Callahan,"Not so hurt he couldn't walk away. Bike like this is like a Cadillac to these kids. He would've walked it home."
Woman 1,"...get off work if I win."
Woman 2,"Oh, Friday I'm supposed to..."
Woman 3,"...but we will cover whatever the damages are to your property."
Woman 4,"That's for sure."
Joyce,"Is Lonnie there?"
Woman,"Lonnie isn't here right now."
Joyce,"Can you please..."
Woman,"I told you, Lonnie's not here."
Joyce,"Who is this?"
Woman,"His girlfriend, Cynthia."
Joyce,"Cynthia."
Woman,"Who the hell is this?"
Joyce,"Cynthia, this is Joyce. Lonnie's ex-wife. I really need to speak to him..."
Woman,"Lonnie's not here."
Joyce,"Can you please put... No!"
Woman,"Why don't you call back later?"
Joyce,"No, not later. Now!"
Joyce,"Bitch!"
Jonathan,"Mom."
Joyce,"What?"
Jonathan,"You have to stay calm."
Lonnie,"Hey, you've reached Lonnie. Leave a message and I'll holler right back at ya."
Joyce,"Lonnie, some teenager just hung up on me. Will is... is missing. I don't know where he is. I just need you to call me back, please, just..."
Jonathan,"Mom?"
Joyce,"What?"
Jonathan,"Cops."
Hopper,"It was just lying there?"
Callahan,"Yeah. Cal?"
Hopper,"Did it have any blood on it, or..."
Callahan,"No, no, no, no, no..."
Hopper,"Phil? If you found the bike out there, why are you here?"
Jonathan,"Well, he had a key to the house, right?"
Hopper,"Yeah. So... maybe he came home."
Joyce,"You think I didn't check my own house?"
Hopper,"I'm not saying that. Has this always been here?"
Joyce,"What? I don't know. Probably. I mean, I have two boys. Look at this place."
Hopper,"You're not sure?"
Hopper,"Hey. Hey, what's up with this guy, huh?"
Joyce,"Nothing, he's probably just hungry. Come on."
Callahan,"Hey! Jesus! What are you, deaf? I've been calling you."
Hopper,"What's going on?"
Callahan,"Are you sure you're okay, Chief?"
Hopper,"Listen, I want you to call Flo. I want to get a search party together, all right? All the volunteers she can muster. Bring flashlights, too."
Callahan,"Hey, you think we got a problem here?"
Mike,"We should be out there right now. We should be helping look for him."
Karen,"We've been over this, Mike. The chief says..."
Mike,"I don't care what the chief said."
Karen,"Michael!"
Mike,"We have to do something. Will can be in danger."
Karen,"More reason to stay put."
Mike,"Mom!"
Karen,"End of discussion."
Nancy,"So... me and Barbara are gonna study at her house tonight. That's cool, right?"
Karen,"No, not cool."
Nancy,"What? Why not?"
Karen,"Why do you think? Am I speaking Chinese in this house? Until we know Will is okay, no one leaves."
Nancy,"This is such bullshit."
Karen,"Language."
Nancy,"So we're under house arrest? Just because Mike's friend got lost on the way home from..."
Mike,"Wait, this is Will's fault?"
Karen,"Nancy, take that back."
Nancy,"No!"
Mike,"You're just pissed off 'cause you wanna hang out with Steve."
Karen,"Steve?"
Ted,"Who is Steve?"
Mike,"Her new boyfriend."
Nancy,"You are such a douchebag, Mike!"
Karen,"Language!"
Karen,"Nancy, come back. Come back!"
Ted,"It's okay. It's okay, Holly. Here, have some juice, okay?"
Karen,"You see, Michael? You see what happens?"
Mike,"What happens when what? I'm the only one acting normal here! I'm the only one that cares about Will!"
Ted,"That is really unfair, son. We care."
Karen,"Mike!"
Ted,"Let him go."
Karen,"I hope you're enjoying your chicken, Ted."
Ted,"What did I do? Hey! What'd I do?"
Unknown,"Will!"
Unknown,"Will Byers!"
Unknown,"Will!"
Unknown,"Will, we're here for you, bud!"
Mr. Clarke,"He's a good student."
Hopper,"What?"
Mr. Clarke,"Will. He's a good student. Great one, actually. I don't think we've met. Scott Clarke. Teacher, Hawkins Middle. Earth and biology."
Hopper,"I always had a distaste for science."
Mr. Clarke,"Well, maybe you had a bad teacher."
Hopper,"Yeah, Ms. Ratliff was a piece of work."
Mr. Clarke,"Ratliff? You bet. She's still kicking around, believe it or not."
Hopper,"Oh, I believe it. Mummies never die, so they tell me."
Hopper,"Sarah, my daughter... Galaxies, the universe, whatnot... She always understood all that stuff. I always figured there was enough going on down here, I never needed to look elsewhere."
Mr. Clarke,"Your daughter, what grade is she? Maybe I'll get her in my class."
Hopper,"No, she, uh... She lives with her mom in the city. Thanks for coming out, Teach. We really appreciate it."
Unknown,"She died a few years back."
Callahan,"Sorry?"
Unknown,"His kid."
Mike,"Lucas, do you copy? It's Mike. Lucas?"
Lucas,"Hey, it's Lucas."
Mike,"I know it's you. And say 'over' when you're done talking so I know when you're done. Over."
Lucas,"I'm done. Over."
Mike,"I'm worried about Will. Over."
Lucas,"Yeah. This is crazy. Over."
Mike,"I was thinking... Will could've cast Protection last night, but he didn't. He cast Fireball. Over."
Lucas,"What's your point? Over."
Mike,"My point is... he could've played it safe, but he didn't. He put himself in danger to help the party. Over."
Lucas,"Meet me in ten. Over and out."
Nancy,"What are you doing here?"
Steve,"I told you on the phone, I'm under house arrest now."
Nancy,"I figured we'd just study here."
Steve,"No. No way."
Nancy,"Oh, come on. I can't have you failing this test."
Steve,"So just... bear with me."
Steve,"What'd I tell you? Ninja."
Ben,"You like that ice cream, huh? Smile looks good on you. You know, smile?"
Ben,"All right. You just sit tight. Whoever it is, I'll tell 'em to go away real quick, all right?"
Ben,"Hey, can I help you?"
Connie,"Hi, you must be Benny Hammond."
Ben,"I'm afraid I am. I'm afraid we're closed for the evening, too. So try back tomorrow morning."
Connie,"Connie Frazier. Social Services."
Ben,"Ah, Social Services. My apologies. I didn't expect you so soon. That's a heck of a drive."
Connie,"Not too bad this time of night."
Ben,"Hey, listen, I... I haven't told her that you're coming yet. I didn't want her running off again. She's a tad skittish."
Connie,"Children I work with usually are."
Ben,"Right, right. So, where is she? Right. She's in the kitchen. Come on up. I'll introduce you."
Connie,"Thank you."
Ben,"Sorry again for trying to turn you away there."
Connie,"It's fine."
Ben,"You know, it's funny. Your, uh, voice sounds different on the..."
Lucas,"Ah, man. This is it."
Mike,"Hey, guys. You feel that?"
Dustin,"I think maybe we should go back."
Mike,"No. We're not going back. Just stay close. Come on. Just stay on channel six. Don't do anything stupid."
Dustin,"Hey, guys, wait up. Wait up!"
Steve,"Which polymers occur naturally?"
Nancy,"Starch and cellulose."
Steve,"Mmm."
Steve,"In a molecule of CH4, the hydrogen atoms are spatially oriented towards the centers of..."
Nancy,"Tetrahedrons."
Steve,"Wow. Jesus, how many of these did you make?"
Nancy,"You said you wanted to help."
Steve,"How about this? How about... How about every time that you get something right, I have to take off an item of clothing. But every time that you get something wrong..."
Nancy,"Uh, pass."
Steve,"Oh, come on. Come on. Come on. It'll be fun."
Nancy,"No. No."
Steve,"During fractional distillation, hydrocarbons are separated according to their..."
Nancy,"Melting point."
Steve,"Ooh, it's boiling points."
Nancy,"That's what I meant."
Steve,"Yeah, that's not what you said."
Nancy,"No."
Steve,"No? Oh, do you need... Do you need help, or..."
Nancy,"No."
Nancy,"Steve. Steve, come on."
Steve,"What?"
Nancy,"Are you crazy? My parents are here."
Steve,"That's weird, I... don't see them."
Nancy,"Was this your plan all along? To... to get in my room and then... get another notch on your belt."
Steve,"No. Nancy, no."
Nancy,"I'm not Laurie, or Amy, or Becky."
Steve,"You mean, you're not a slut."
Nancy,"That's not what I'm saying."
Steve,"You know, you're so cute when you lie."
Nancy,"Shut up."
Steve,"Bad Steve. Bad. Don't do that to Miss Nancy..."
Nancy,"You're an idiot, Steve Harrington."
Steve,"You are beautiful, Nancy Wheeler."
Steve,"Compared to the rate of inorganic reactions, the rate of organic reactions is generally..."
Joyce,"Jonathan, wow. You took these? These are great. Wow, they really are."
Joyce,"I know I haven't been there for you. I've been... working so hard and I... I just feel bad. I don't even... barely know what's going on with you. All right? I am sorry about that."
Joyce,"Hey, what is it? What is it, honey?"
Jonathan,"Nothing. Tell me. Tell me."
Joyce,"Come on. You can..."
Jonathan,"No. It's just... I should've been there for him."
Joyce,"No. Oh, no. You can't do that to yourself. This was not your fault. Do you hear me? He is... close. I know it. I feel it in my heart. You just have to... You have to trust me on this, okay?"
Jonathan,"Yeah."
Joyce,"Oh, look at this. Look at this one. Look at this one. I mean, that's it, right?"
Jonathan,"Yeah."
Joyce,"That's it. That's the one."
Joyce,"Hello? Hello? Lonnie? Dad? Hopper? Who is this?"
Joyce,"Will? Will? Who is this? What have you done to my boy? Give me back my son!"
Jonathan,"Hello? Hello, who is this? Hello? Who is this?"
Joyce,"It was him."
Jonathan,"Mom, who was it? Who was it, Mom? Look at me, Mom. Was it Will?"
Joyce,"Yes."
Jonathan,"What did he say?"
Joyce,"He just breathed. He just breathed."
Jonathan,"And was someone else there?"
Joyce,"I... It was him. I know it was his breathing. I know it was his breathing."
Mike,"Will! Will!"
Lucas,"Byers!"
Dustin,"I've got your X-Men 134!"
Dustin,"Guys, I really think we should turn back."
Lucas,"Seriously, Dustin? You wanna be a baby, then go home already!"
Dustin,"I'm just being realistic, Lucas!"
Lucas,"No, you're just being a big sissy!"
Dustin,"Did you ever think Will went missing because he ran into something bad? And we're going to the exact same spot where he was last seen? And we have no weapons or anything?"
Mike,"Dustin, shut up."
Dustin,"I'm just saying, does that seem smart to you?"
Mike,"Shut up. Shut up."
Mike,"Did you guys hear that?"
