name,line
Shepard,"This is Shepard. Confirming, over."
Unknown,"Shepard. Where are you? Can you describe to us what it is you see? Over."
Shepard,"It's low visibility. I'm about 1 klick south of the rift. Everything's still here, but it's all eroding. It's covered in--"
Unknown,"Shepard? Do you copy?"
Shepard,"There's something else... There's something else in here!"
Shepard,"Pull me out! Pull me out, pull me out! Pull me out!"
Unknown,"Reel him in."
Man,"Get him in."
Unknown,"Come on, come on! Faster!"
Man 1,"Shepard, come in. Over."
Man 2,"Comms are down, sir."
Man 1,"Shepard, come in! Over."
Principal,"Will Byers' death is an unimaginable tragedy. Will was an exceptional student and a wonderful friend to all of us. It's impossible to express the hole his loss will leave in our community. I'd like to introduce you to Sandy Sloane. She's a local grief counselor from the church over in Jonesboro. But before she comes up here, I just want those of you who are having trouble dealing with this tragic loss..."
Unknown,"Look at these fakers."
Dustin,"They probably didn't even know his name till today."
Troy,"Who is interested in this? This is so stupid. Blah, blah, blah, blah, blah... Oh, he was such a great student. Oh, he's going to leave a hole in the community."
Eleven,"Mouth breather."
Mike,"Hey! Hey! Hey, Troy! You think this is funny?"
Troy,"What'd you say, Wheeler?"
Mike,"I saw you guys laughing over there. And I think that's a real messed up thing to do."
Unknown,"Didn't you listen to the counselor, Wheeler? Grief shows itself in funny ways."
Troy,"Besides, what's there to be sad about, anyway? Will's in fairyland now, right? Flying around with all the other little fairies. All happy and gay!"
Troy,"You're dead, Wheeler! Dead!"
Dustin,"Dude, Troy peed himself."
Dustin,"Holy shit!"
Unknown,"Hey! What's going on here?"
Mike,"Mike! Let's go!"
Funeral Director,"It's made of soft wood with a crepe interior. Uh, now, I don't know what your budget is, but over here, we have copper and bronze."
Jonathan,"Can you just give me a second?"
Nancy,"Hey."
Jonathan,"Hey."
Nancy,"Your mom, um she said you'd be here. I just can we talk for a second?"
Jonathan,"It looks like it could be some kind of perspective distortion, but I wasn't using the wide angle. I don't know. It's weird."
Nancy,"And you're sure you didn't see anyone else out there?"
Jonathan,"No. And she was there one second and then gone. I figured she bolted."
Nancy,"The cops think that she ran away. But they don't know Barb. And I went back to Steve's and I thought I saw something. Some weird man or I don't know what it was. I'm sorry. I shouldn't have come here today. I'm so sorry."
Jonathan,"What'd he look like? This man you saw in the woods. What'd he look like?"
Nancy,"I don't know. It was almost like he didn't have a face?"
Jonathan,"How did you know that?"
Hopper,"Aw, come on! Another, please. And another for my, uh, friend here."
O'Bannon,"Oh, thanks, man. Appreciate it."
Hopper,"Yeah, that's all right. I'm, uh I'm celebrating. My daughter, she won the spelling bee today."
O'Bannon,"Is that right?"
Hopper,"Yeah, that's right. 'Odontalgia.' That was the word. You know what it means? It's a fancy name for a toothache."
O'Bannon,"Yeah, she's smart. She's real smart. Don't know where she gets it from. I've been tryin' to figure that out for years."
Hopper,"Your daughter, she got a name? Your daughter? What's her name?"
O'Bannon,"Sarah. Her name's Sarah."
Hopper,"To Sarah."
O'Bannon,"I recognize you. Are you famous or somethin'?"
Hopper,"Uh, you might have seen me on TV, I, uh I found that Byers boy."
O'Bannon,"So, you on that case or what?"
Hopper,"I just saw him on patrol, you know? Dumb luck."
O'Bannon,"So that quarry, that's, uh that's state-run, where they found the boy, huh?"
Hopper,"Yeah."
O'Bannon,"Yeah, well, that's funny. 'Cause, you know, I know for a fact that it's run by the Sattler Company. Frank Sattler? Decent guy, still got a couple operational quarries up in Roane."
Hopper,"Is that right? That's right. So why are you lying to me, man?"
O'Bannon,"What's your problem, bud?"
Hopper,"I don't have a problem. I'm just a concerned citizen."
O'Bannon,"Well, stick your nose someplace else. The kid is dead. End of story. Thanks for ruining the game, dick."
Hopper,"Okay... Let's try this one more time. Who told you to be out there? What were you doing out there?"
O'Bannon,"I don't know! I don't know. They just told me to call it in and not let anybody get too close."
Hopper,"Get close to what?"
O'Bannon,"The body."
Hopper,"Who do you work for? The NSA? Hawkins Lab?"
O'Bannon,"You're gonna get us both killed."
Hopper,"Who is that? Hey! Hey!"
Joyce,"Come on! Come on! Talk to me! I know you're here!"
Mike,"Come on."
Dustin,"Now what?"
Mike,"She'll find him. Right, El?"
Joyce,"Eleven? Are you listening? That man before you I need you to find him."
Eleven,"Hurt him?"
Joyce,"No. No, I don't want you to hurt him. I want you to listen to him."
Eleven,"Listen?"
Joyce,"Yes. I want you to listen to what he says and repeat his words back to me. Just like we used to with those old nursery rhymes. Do you remember? Do you think you can do that for me?"
Eleven,"Mmm-hmm."
Man 1,"Begin."
Man 2,"Amulet. Frigid. Evolve. Airplane."
Joyce,"Eleven? Repeat the words."
Man 2,"Apricot. Peninsula. Game. Enchantment. Mouse. Balloon."
Mike,"She's doing it. She's finding him!"
Dustin,"This is crazy."
Lucas,"Calm down. She just closed her eyes."
Will,"Mom?"
Joyce,"Will? Will! I'm here! I'm here!"
Mike,"Will, it's us! Are you there? Can you hear us? We're here!"
Will,"Hello? Mom?"
Dustin,"Why can't he hear us?"
Mike,"I don't know!"
Joyce,"Baby Oh, thank God. Will! Tell me where you are! How do I get to you?"
Will,"It's like home, but it's so dark It's so dark and empty. And it's cold! Mom? Mom!"
Joyce,"Listen to me! I swear I'm gonna get to you, okay? But right now, I need you to hide."
Will,"Mom, please! Mom, it's coming!"
Joyce,"No, no, listen! Listen, I will find you, but you have to run now! Run! Run!"
Mike,"El, are you okay?"
Lucas,"Can you move?"
Mike,"Here, help her up."
Nancy,"And you're..."
Jonathan,"Brightening. Enlarging."
Nancy,"Hmm. Did your mom say anything else? Like, um, where it might have gone to, or..."
Jonathan,"No, just that it came out of the wall."
Nancy,"How long does this take?"
Jonathan,"Not long."
Nancy,"Have you been doing this a while?"
Jonathan,"What?"
Nancy,"Photography?"
Jonathan,"Yeah. I guess I'd rather observe people than, you know talk to them."
Nancy,"I know. It's weird."
Jonathan,"No!"
Nancy,"No, it is. It's just, sometimes people don't really say what they're really thinking. But you capture the right moment it says more."
Jonathan,"What was I saying?"
Nancy,"What?"
Jonathan,"When you took my picture."
Nancy,"I shouldn't have taken that. I'm, uh I'm sorry. It's just..."
Jonathan,"That's it. That's what I saw."
Nancy,"My mom I thought she was crazy 'cause she said that's not Will's body. That he's alive."
Jonathan,"And if he's alive..."
Nancy,"Then Barbara."
Hopper,"Hey, Patty! Oh, you know, I forgot my hat."
Patty,"Oh."
Hopper,"I'll just be a minute. Hey, I love that book. It's a nasty mutt."
Unknown,"Hey, you can't be back here."
Hopper,"Yeah, I just got off the line with O'Bannon. He said that he needs to see you at the station. It's some emergency..."
Unknown,"What the hell are you talking about? I don't work with O'Bannon."
Hopper,"Did I say O'Bannon? I meant Okay."
Lonnie,"Babe Jesus, the hell happened?"
Joyce,"Lonnie."
