name,line
Lucas,"What is happening right now?"
Mike,"Will, come on."
Will,"A tribe of villagers are under threat from an evil force from the swamps of Kuzatan."
Lucas,"Will, it's so early."
Will,"Is it? Is it early, Michael? Tell that to the villagers crying for your help, the children so frightened, they cannot sleep. Are you truly going to let them perish? Or are you going to come to their rescue and become the heroes you were always meant to be?"
Mike,"Uh... Can I at least take a shower first?"
Joyce,"Hopper? Are you there?"
Hopper,"Oh! Look who it is!"
Joyce,"We need to talk."
Hopper,"Yeah, we do. I haven't been stood up like that since Alice Gilbert in the 9th grade."
Joyce,"What are you doing?"
Hopper,"Joyce."
Joyce,"Hello? Just watch."
Hopper,"Okay, you're freaking me out."
Joyce,"You slipped on this, remember?"
Hopper,"Yeah."
Joyce,"Yeah, it fell in the night. It lost its magnetism. And the same exact thing happened at my house the day before."
Hopper,"Wow."
Joyce,"And I thought, 'Okay, that's weird.' Right? Why are all these magnets suddenly losing their magnetism? So, I went and saw Scott."
Hopper,"Scott. Who's Scott?"
Joyce,"Scott Clarke. Your child's science teacher? He's pretty brilliant, actually. And I asked him, 'How is this happening?' And he built this magnetic field using an AC transformer and plugging it into a solenoid. And... And with that solenoid, which basically..."
Hopper,"Slow down, slow down. I just want to get this exactly right, okay? You stand me up... no phone call, no apology, because you had to go to Scott Clarke's house."
Joyce,"Yeah."
Hopper,"You've outdone yourself, Joyce. You really have. No, you've outdone yourself."
Joyce,"Oh, come on, Hop, you're not even listening to me. Scott was able to demagnetize some of the magnets, and he thinks..."
Hopper,"I don't care what Scott thinks! He thinks that a large-scale magnetic field could be built using some sort of machine or... or experimental technology."
Joyce,"He's brilliant, isn't he?"
Hopper,"He's really brilliant. Is he single too?"
Joyce,"What if it's them? To build a machine like this, you need resources. You need scientists, you need funding, tens of millions of dollars."
Hopper,"Joyce."
Joyce,"It can't just be a coincidence, Hopper. It has to be them. It has to be the lab."
Hopper,"It is impossible."
Joyce,"Well, then, prove it to me."
Hopper,"Prove it?"
Joyce,"Yeah, take me back there."
Hopper,"To the lab."
Joyce,"Yeah, I wanna go back. Because some magnets fell off your fridge."
Joyce,"Yes."
Hopper,"Okay, makes sense. Thank you."
Joyce,"It makes sense."
Hopper,"I'm sorry. I'm a little busy right now, but maybe we can meet up there, like tonight, like seven o'clock? You know, of course, unless something comes up which, you know, it will."
Joyce,"You know, after everything that's happened, this is no joke."
Hopper,"No, I don't think it's a joke. I think that when I asked you out, I think you got scared. I think you got scared, and now, you're inventing things. You're inventing things to get worked up about so that you can push me away. Because God forbid any of us move on! Because that... that would be... I mean, that would be too much, right, Joyce? You know? That would be too much, wouldn't it, Joyce? Wouldn't it, Joyce?"
Hopper,"Joyce? Joyce!"
Joyce,"What the hell are you doing?"
Hopper,"I need to borrow these."
Hopper,"No, you're not going back there."
Hopper,"Joyce..."
Hopper,"Son of a bitch!"
Max,"It's gonna start pouring soon. We should be at the mall or, like, watching a movie or something."
Eleven,"You don't believe me?"
Max,"I believe you saw some super weird stuff, totally, but you said Mike has sensed you in there before, right? So maybe it was just like that. Maybe Billy just... sensed you somehow."
Eleven,"But the screams."
Max,"Yeah, I know, but here's the thing. When Billy is alone with a girl, they make, like, really crazy noises."
Eleven,"They scream?"
Max,"Yeah, but, like... happy screams."
Eleven,"Happy screams? What is happy screams?"
Max,"It's like... I'm just gonna lend you my mom's Cosmo."
Max,"His car's not here."
Eleven,"You really want to do this?"
Max,"Why do I get the feeling we're gonna find all kinds of wrong in here?"
Max,"Ugh! Gag me with a spoon."
Max,"Ice. It's just ice. Probably for his muscles or something. He works out like a maniac."
Max,"El, what is it?"
Jonathan,"You sure about this?"
Nancy,"You really are your mother's son, you know that?"
Jonathan,"What's that supposed to mean?"
Nancy,"It means... you worry too much."
Jonathan,"Huh."
Nancy,"I got this, okay?"
Jonathan,"Okay."
Jonathan,"So, what exactly are we looking at here?"
Nancy,"Is this the Driscoll lady's stuff?"
Jonathan,"No. No, see, that's the thing. I mean, listen, I thought she was crazy too, but... She told me Johnson killed Kennedy."
Nancy,"But, it turns out, she's not alone. Blackburn's Supply, Hawkins Farming, the Crawleys, they've all had some supplies go missing, all in the past few days. And it's not just fertilizer. It's pesticides, cleaning supplies, diesel fuel. And that's just from one day of calling around. I mean... there's gotta be more."
Jonathan,"Okay, wait, wait, wait. Let me get this little... story of yours straight."
Nancy,"So, little rodents have gone cuckoo in their furry little minds and they're running around the town of Hawkins, dining out on chemicals."
Jonathan,"I know how it sounds, but..."
Nancy,"But you've got proof!"
Jonathan,"I mean, fellas, you gotta admit, it's a hell of a headline, right?"
Nancy,"'Hawkins Rodents Prefer Poison: Nutjob Tells All.'"
Tom,"Guys, that's enough."
Nancy,"I think this is... big. Bigger than one article. In fact, I think this has got to be a book."
Tom,"The Mysterious Case of the Missing Fertilizer, a Nancy Drew mystery."
Tom,"Next time a call comes in, do what you were hired for, and let us know, yeah?"
Nancy,"Ah... We'll decide what's a story and what's not."
Tom,"Okay."
Jonathan,"Bye-bye, Nancy Drew."
Jonathan,"Hey, it's okay. Nancy. Nancy!"
Unknown,"Excuse me."
Robin,"Ahoy!"
Robin,"No. No more samples today."
Unknown,"Why not?"
Robin,"Because you're abusing our company policy."
Unknown,"Where's the sailor man?"
Robin,"Sorry, he can't help you. He's busy."
Unknown,"Busy with what?"
Robin,"Spycraft."
Dustin,"You see anything?"
Steve,"Uh, I guess I don't totally know what I'm looking for."
Dustin,"Evil Russians."
Steve,"Yeah, exactly. I don't know what an evil Russian looks like."
Dustin,"Tall, blond, not smiling. Also, look for earpieces, camo, duffel bags, that sort of thing."
Steve,"Right, okay, duffel bags."
Steve,"Oh, you've gotta be kidding me."
Dustin,"What?"
Steve,"Anna Jacobi's talking with that meathead Mark Lewinsky."
Dustin,"If you're not gonna focus, just gimme the binoculars."
Steve,"Aw, Jesus Christ, whatever happened to standards? I mean, Lewinsky never even came off the bench."
Dustin,"Dude, you are the worst spy in history, you know that? Give me those."
Steve,"Stop, hey. Stop."
Dustin,"I don't get why you're looking at girls. You have the perfect one in front of you."
Steve,"Seriously, if you say Robin again... No, don't. No. Stop, no, no, no. No, man, she's not my type. She's not even... in the ballpark of what my type is, all right?"
Dustin,"What's your type again? Not awesome?"
Steve,"Thank you. For your information, she's still in school. And she's weird. She's a weirdo. And she's hyper. I don't like that she's hyper. And she did drama. That's a bad look. And she's in band?"
Dustin,"No. Now that you're out of high school, which means you're technically an adult, don't you think it's time you move on from primitive constructs such as popularity?"
Steve,"Oh, primitive constructs? That some stupid shit you learned at Camp... Know... Nothing?"
Dustin,"Camp Know Where, actually. And no, it's shit I learned from life. Instead of dating somebody you think's gonna make you cooler, why not date somebody you actually enjoy being around? Like me and Suzie."
Steve,"Oh, Suzie. Yeah, you mean, 'hotter than Phoebe Cates.' Yeah, that Suzie. And, uh, let's think about how exactly did you score that beautiful girlfriend? Oh, yeah. With my advice. Because that's how this works, Henderson. I give you the advice, you follow through. Not the other way around, all right, pea-brain?"
Will,"Do you guys hear that? It sounds like... thunder. But, no, wait. That's not thunder. It's... a horde of juju zombies! Sir Mike, your action."
Mike,"What should I do? Attack?"
Will,"Okay, I attack with my flail. You miss. Your flail clanks the stone, the zombie horde lumbers towards you, and... the juju bites your arm. Flesh tears! Seven points of damage."
Mike,"Oh, no, my arm. Lucas, look, my arm."
Will,"Sir Lucas, the zombie horde roars! Do you fight back or do you run?"
Mike,"El's not stupid. It's not my fault you don't like girls."
Mike,"I'm not trying to be a jerk. Okay? But we're not kids anymore. I mean, what did you think, really? That we were never gonna get girlfriends? We were just gonna sit in my basement all day and play games for the rest of our lives?"
Will,"Yeah. I guess I did. I really did."
Mike,"Will. Will! Will, come on!"
Unknown,"No one in the water until 30 minutes after the last strike. And don't try and argue with me. You wanna get electrocuted, go climb a tree."
Max,"Yeah, we don't care. We're not here to swim. Or get electrocuted. We found this. Does that belong to anybody?"
Unknown,"Oh, yeah. That's Heather's. I'll get it back to her."
Max,"We could give it back to her."
Unknown,"You could. 'Cept she's not here. Bailed on me today."
Max,"What is this? You girls want a reward or somethin'?"
Eleven,"No. We're just... Good Samaritans."
Max,"Heather. Do you think you can find her?"
Eleven,"What do you see?"
Max,"A door. A red door."
Unknown,"Help me."
Unknown,"Help me!"
Max,"What happened? El!"
Hopper,"Hello? Anybody home? We come in peace."
Joyce,"No!"
Hopper,"Let's go!"
Hopper,"Joyce. You okay?"
Joyce,"I'm fine."
Hopper,"You want to wait in the car?"
Joyce,"I said I'm fine."
Steve,"Target acquired."
Dustin,"Where?"
Steve,"Ten o'clock. Sam Goody's."
Dustin,"Give me that."
Steve,"Shit. Duffel bag."
Dustin,"Evil Russian."
Dustin,"Slow down."
Steve,"We're losin' him."
Dustin,"You're getting too close."
Steve,"Watch it, dickwad."
Steve,"Hello. Yes. I am fine. How are you?"
Unknown,"All right, everyone, listen up! I just have one question for you. Who... is ready to sweat?"
Unknown,"That's right! Okay! Let's start it nice and easy now. Let's move our thighs. Yeah! Yeah, ladies, warm it up. Bring it down to your hips. Start feeling that burn, everywhere, down in the loins, right? Come on, ladies, show me what you got. Slow now. Just isolate. Ooh, tip that up. That feels good!"
Robin,"'The week is long.' The silver cat feeds when blue meets yellow in the west. 'A trip to China sounds nice if you tread lightly.'"
Steve,"'Tread lightly'?"
Unknown,"Delivery for you."
Robin,"Thank you."
Unknown,"Have a nice day."
Robin,"Yeah, you too."
Steve,"Silver cat. Silver cat."
Dustin,"You're not gonna believe who Dustin thought was a Russian."
Steve,"You did too."
Dustin,"No, I did not."
Steve,"Yes, you did."
Dustin,"No, I did not."
Robin,"'A trip to China sounds nice.' A trip to China sounds nice. A trip to China sounds nice. A trip to China sounds nice."
Robin,"'If you tread lightly.' If you tread... If you tread... If you tread lightly."
Robin,"'When... When blue and yellow meet in the west.' When blue meets yellow... in the west."
Steve,"Robin. What are you doing?"
Robin,"I cracked it."
Steve,"Cracked what?"
Robin,"I cracked the code."
Bruce,"Careful! It might have rabies!"
Bruce,"Better get that thing outta here. You don't want it eatin' the tires off your car."
Nancy,"Come on!"
Jonathan,"What... What's this?"
Nancy,"Proof."
Jonathan,"Proof?"
Nancy,"They said they wanted proof, right? So let's give it to 'em."
Jonathan,"A rubber rat?"
Nancy,"No, the real rat. Driscoll's rat. You said yourself it looked sick. We can take it to an animal control center, they can run some blood tests on it, figure out what's wrong with it..."
Jonathan,"Whoa, Nancy, slow down. Tom didn't ask for proof. He asked us to drop the story."
Nancy,"That's because he didn't believe us."
Jonathan,"Nancy."
Nancy,"I'm right."
Jonathan,"That's not the point."
Nancy,"Then what's the point?"
Jonathan,"You should've thought about that before you talked to them. All right? They're assholes, okay? I get it. But it's just some stupid story."
Nancy,"Oh, it's stupid?"
Jonathan,"It's stupid to get fired over."
Nancy,"No one's going to fire us."
Jonathan,"Look, if you don't want to go, that's fine. Just... give me the keys."
Jonathan,"You're relentless, you know that?"
Nancy,"Come on."
Hopper,"Nobody's home. All the cavities have been filled. I watched 'em do it, Joyce."
Hopper,"It's over. It's over."
Joyce,"I feel like I'm losing my mind."
Hopper,"You're not losing your mind. Not any more than I am. You know, the other day, I almost shot Betsy Payne's dog because it came rushing at me from behind this fence, and I... I swear to God, I thought it was one of those things."
Hopper,"You know that I'm keeping a close eye on things, right? Because it's important to me. It is important to me that you feel safe. That you and your family feel safe. I want you to feel like this can still be your home."
Joyce,"What?"
Hopper,"You didn't think I'd find out about that? Gary called me. He said he's fixing up your house to put on the market."
Hopper,"The kids know yet?"
Hopper,"After Sarah... I had to get away. I had to get the hell out of that place, you know? Outrun those, uh... those memories, I guess."
Hopper,"I mean, why do you think I ended up back in this shithole?"
Hopper,"But you have something that I never had. You have people that know what you've been through. You have people that care about you. Right here. In Hawkins."
Joyce,"You mean..."
Hopper,"You mean, people like Scott Clarke. That was a joke."
Joyce,"What's that?"
Hopper,"Wait here."
Mike,"Will! Will, I'm sorry, man, all right? I was being a total asshole. Please, can you just come outside and we'll talk?"
Mike,"Will!"
Lucas,"Hey, Will! Come on, man! We're sorry!"
Lucas,"Will!"
Mike,"Something is coming, something hungry for blood."
Lucas,"What is it?"
Mike,"What if it's the Demogorgon? Oh, Jesus, we're so screwed if it's the Demogorgon."
Will,"It's not the Demogorgon."
Mike,"Will, your action!"
Will,"Fireball! Fourteen!"
Mike,"Direct hit! Will the Wise's fireball hits the thessalhydra!"
Lucas,"Egon!"
Will,"Venkman!"
Will,"Stupid. So stupid. Stupid. So stupid."
Nancy,"Mrs. Driscoll?"
Jonathan,"Oh, she must not be home."
Nancy,"She's an 80-year-old woman and it's pouring. Where else would she be?"
Jonathan,"Whoa, what are you doing?"
Nancy,"Maybe she fell. Or something."
Jonathan,"Nancy..."
Nancy,"Mrs. Driscoll? It's Nancy. From The Hawkins Post."
Nancy,"Mrs. Driscoll?"
Robin,"Look for Imperial Panda and Kaufman Shoes."
Dustin,"They're with that whistling guy, ten o'clock."
Steve,"What do you think's in there?"
Dustin,"Guns, bombs? Chemical weapons? Whatever it is, they're armed to the teeth."
Steve,"Great. That's great."
Robin,"Hey, what's in there?"
Dustin,"It's just more boxes."
Steve,"Let me check it out."
Robin,"No, I'm still looking."
Steve,"Lemme see it."
Robin,"Hang on!"
Unknown,"Stay here. Watch the door."
Robin,"Well, I think we found your Russians."
Hopper,"This is Hawkins Chief of Police! Come out with your hands up! You hear me? Hands up!"
Joyce,"Hopper! Hopper! Hopper! Hopper!"
Max,"Is this it?"
Max,"This is her house."
Eleven,"What?"
Max,"Heather's house."
Billy,"Isn't that cute, huh?"
Unknown,"He's so funny."
Eleven,"Max."
Max,"We didn't mean to... barge in. We tried to knock, but... maybe you didn't hear us over the storm."
Unknown,"I'm sorry, who is this dripping all over my living room right now?"
Billy,"I'm sorry. Janet, Tom, this... is my sister, Maxine."
Unknown,"Oh!"
Billy,"What on earth are you doing here? Is something wrong?"
Max,"We just wanted to make sure everything was okay."
Billy,"Okay? Why wouldn't it be okay?"
Eleven,"Where is she?"
Billy,"I'm sorry. Where is who?"
Heather,"Well, they're a little burnt, I'm sorry..."
Billy,"Heather! This is my sister, Maxine. And, I'm sorry, I did not quite catch your name."
Eleven,"El."
Billy,"El. Now, what is it you were saying, El? You were looking for somebody?"
Eleven,"I... I saw..."
Max,"Your manager. At the pool. He said you guys didn't come in to work today, so we got worried."
Billy,"Heather wasn't feeling so hot today, so we thought we'd take the day off to nurse her back to health. But you're feeling just fine right now, aren't you, Heather?"
Heather,"I'm feeling so much better. Do you girls want a cookie? They're fresh out of the oven."
Mike,"Will!"
Lucas,"Will! What happened? Are you okay?"
Will,"He's back."
Unknown,"Is everything all right?"
Billy,"Yes. Everything's fine."
Unknown,"Your sister really didn't want to stay?"
Billy,"No, she's just not... you know, really a people person."
Unknown,"Well, I just don't like the idea of them out there in the storm like that."
Billy,"Oh, they'll be fine."
Unknown,"Oh! I told you to slow down on that wine, Janet."
Janet,"Yes, darling."
Heather,"Are you okay, Mommy?"
Janet,"Yes, I'm... I'm just... feeling a little lightheaded is all."
Tom,"Hm. It's all that wine."
Janet,"I'm sorry. Um, if you'll excuse me, I'm just gonna go upstairs and lie down for a bit."
Tom,"Janet? Janet? Janet! Janet! Call 911! Call 91..."
Heather,"I'm really sorry about this, Daddy, but it'll all be over soon, I promise."
