name,line
Joyce,"Okay."
Hopper,"and lift his chin."
Joyce,"Okay."
Hopper,"One, two, three, four. Now when I tell you, you're gonna pinch his nostrils, and breathe into his mouth... twice."
Joyce,"Okay."
Hopper,"One second... then pause. 22, 23. Then one second."
Joyce,"Okay."
Hopper,"24, 25, 26, 27, 28... 29, 30. Now! Go!"
Joyce,"Oh, come on, come on."
Hopper,"Come on... Come on, kid. Come on, kid!"
Joyce,"Will! Will, listen to me. It's me, it's your mom and I love you so much. I love you so much. I love you more than anything in the world. Please..."
Nurse,"Blood pressure keeps dropping. Her pulse ox is falling."
Joyce,"I love you so much. I love you more than anything in the world. Please, please come back to me. Just... Please, please wake up. Please, please. Breathe, Will, come on! Come back to me, breathe. I need you to wake up now. I need you to breathe. Please breathe! Please! That's it. Oh, my God, that's it, that's it. That's it, baby. Breathe. Breathe. All right. Come on. Come on. Breathe, breathe, come on, come on. Good, good, good, good. Just breathe, Will, breathe."
Karen,"Michael? Michael! Michael? Oh, my God. Oh, my God. You're okay. You're okay."
Joyce,"Hi, sweetheart."
Jonathan,"Hey."
Will,"Where... where am I?"
Jonathan,"You're home. You're home now. You're safe."
Will,"Jonathan."
Jonathan,"Yeah, it's me, buddy. We missed you. We really missed you."
Will,"Are you okay?"
Jonathan,"What, this? It's just a cut. It's nothing. You're worried about my hand. Oh, hey, uh... We, uh... We brought you some stuff... so you don't get bored in here. So... Uh, I made you a new mix tape. There's some stuff on there I think you really might like."
Mike,"Guys. Guys, he's up. Will is up. Guys, Will's up. Guys, come on. Byers!"
Dustin,"Move."
Jonathan,"Guys, guys."
Joyce,"Be careful. Be careful with him."
Jonathan,"Go easy on him."
Dustin,"You won't believe what happened when you were gone, man. It was mental."
Lucas,"You had a funeral."
Dustin,"Jennifer Hayes was crying."
Lucas,"And Troy peed himself."
Will,"What?"
Lucas,"In front of the whole school! Yes!"
Will,"You okay?"
Mike,"It got me. The Demogorgon."
Lucas,"We know. It's okay."
Dustin,"It's dead."
Mike,"We made a new friend. She stopped it. She saved us. But she's gone now."
Dustin,"Her name's Eleven."
Will,"Like the number?"
Lucas,"Well, we call her 'El' for short."
Dustin,"She's basically a wizard."
Lucas,"She has superpowers."
Mike,"More like a Yoda."
Dustin,"She flipped a van with her mind, and these agents were trying to shoot us..."
Mike,"Yeah, it flipped over us..."
Lucas,"Then she squeezed the brains out..."
Dustin,"And blood was pouring out of their faces."
Mike,"It was pouring out of their eyes."
Lucas,"Agents just started grabbing us and stuff..."
Mike,"Something is coming. Something angry. Hungry for your blood. It is almost here."
Will,"What is it?"
Dustin,"It's the thessalhydra, I'm telling you."
Lucas,"It's not the thessalhydra."
Dustin,"I'm telling you, it's the thessalhydra. The thessalhydra!"
Mike,"It roars in anger! Will, your action!"
Will,"What should I do? I..."
Lucas,"Fireball him!"
Dustin,"Fireball the son of a bitch."
Will,"Fourteen!"
Mike,"Direct hit. Will the Wise's fireball hits the thessalhydra. It makes a painful... and then... it crumbles to the ground. Its clawed hand reaches for you one last time and, and, and... and..."
Lucas,"Lucas cuts off its seven heads,"
Dustin,"and Dustin places them into his bag of holding."
Mike,"You carry the heads out of the dungeon, victorious, and you present them to King Tristan. He thanks you for your bravery and service."
Dustin,"Whoa. Whoa, whoa, whoa, whoa, that's not it, is it?"
Mike,"No, there's a medal ceremony..."
Dustin,"Oh, a medal ceremony? What are you talking about?"
Mike,"And..."
Lucas,"The campaign was way too short."
Will,"Yeah!"
Mike,"It was ten hours!"
Lucas,"But it doesn't make any sense."
Mike,"It makes sense."
Lucas,"Uh, no, what about the lost knight? And the proud princess? And those weird flowers in the cave?"
Mike,"I don't know, it's..."
Jonathan,"Jeez, what's that smell? Have you guys been playing games all day, or just farting?"
Lucas,"Oh, that's just Dustin. He farted. Dustin farted."
Dustin,"Okay."
Lucas,"Dustin farted."
Dustin,"Very mature, Lucas. Oh."
Jonathan,"Will."
Dustin,"Shut up."
Jonathan,"Come on."
Lucas,"Dustin farted!"
Will,"Bye, guys."
Mike,"Bye, Will."
Dustin,"Bye, Will."
Mike,"See you, Will."
Lucas,"Stop."
Dustin,"No, you stop. No, you stop. Yeah, scream! You're like a little girl."
Will,"So, you have fun?"
Jonathan,"Yeah."
Karen,"Hey, boys."
Lucas,"Hey, Mrs. Wheeler."
Karen,"Hi. Wish your mom a Merry Christmas for me, okay?"
Lucas,"Yeah."
Will,"Yeah, thank you. Uh, Merry Christmas."
Lucas,"Merry Christmas."
Jonathan,"So, uh, you win?"
Will,"Yeah."
Jonathan,"Awesome."
Mike,"Hey, Jonathan, wait up. Merry Christmas."
Jonathan,"Thanks, um... I... I didn't get you anything. I... I feel bad."
Mike,"No. No, it's, uh, it's not really a present. It's, um... Well, you'll see."
Jonathan,"Merry Christmas. You ready? Let's go."
Will,"Yeah."
Jonathan,"All right. Buckle up."
Will,"Can I open it?"
Jonathan,"Yeah, sure."
Will,"Whoa. Pretty cool."
Jonathan,"Yeah."
Will,"Yeah, pretty cool."
Karen,"Did you give it to him?"
Mike,"Yeah."
Powell,"You leaving already, Chief?"
Hopper,"Oh, come on, you think I actually wanted to come to this thing? I was just hungry."
Powell,"Oh, yeah, that's the spirit."
Hopper,"Well, your wife doesn't have time to cook for me, you know what I'm saying?"
Powell,"Merry Christmas, Hop."
Hopper,"Mmm."
Jonathan,"What you got there?"
Will,"That one of yours?"
Jonathan,"Yeah. Looks pretty big. Be careful. You'll break it."
Will,"What are you... What are you doing?"
Jonathan,"Documenting."
Will,"Oh, why?"
Jonathan,"Because..."
Joyce,"It looks great. Oh, this is just so overcooked. And look, the potatoes are runny."
Jonathan,"Mom."
Joyce,"They're so runny."
Jonathan,"Mom, it's gonna be great."
Will,"It's definitely an Atari."
Jonathan,"An a-what-i?"
Will,"The green present. It's an Atari. I felt Dustin's today, it's the same exact weight."
Jonathan,"Really? Well... We'll have to see, won't we? Hey, no more snooping."
Will,"No, I forgot to wash my hands. I'll be right back."
Jonathan,"Okay. He's washing his hands? Thanks."
Joyce,"Are you okay?"
Will,"Yeah, I'm okay."
Jonathan,"Mmm. Very good, Mom. Mmm. Hey, Mom. Did Will tell you about, uh, the game?"
Joyce,"Oh, yeah."
Will,"No. What game? I threw a fireball at him and... dead."
Jonathan,"No, it's just Dungeons & Dragons."
Joyce,"Dungeons & Dragons. Right."
Will,"It's fun."
