name,line
Jonathan,"Then we'll hail ourselves a ride. A cheap one."
Mike,"Excuse me, sir? Excuse me, sir?"
agent,"What?"
Mike,"We're hungry."
agent,"I could eat."
Argyle,"Surf's up. Surfer Boy Pizza, this is Argyle speaking. We make everything fresh here at Surfer Boy except for our pineapple, which comes from a can. But I still highly recommend slapping some juicy pineapple on your pie. Oh, fruit on your pizza's gnarly, you say? Well, I say try before you deny. Hello?"
Max,"I know you guys are staring at me."
Steve,"What, sorry?"
Dustin,"You said you needed something?"
Lucas,"Just hanging out."
Max,"How you think your eyes boring into the back of my head is protecting me from Vecna, I don't know. You can look at me now."
Steve,"Thank you. Sorry."
Dustin,"Sorry."
Lucas,"Sorry."
Max,"For you. For you. And, um, you. Oh, and, um, give these to Mike, El, and Will. If you can ever get a hold of them again."
Dustin,"What are you doing? No, don't. That's not for now. Don't open it now."
Lucas,"Don't… Okay."
Max,"I'm sorry. What is this? It's, um… It's a fail-safe. For after. If things don't work out."
Lucas,"Wait, whoa. Max, things are gonna work out."
Max,"No! No, I don't need you to reassure me and tell me it's all gonna work out. People have been telling me that my entire life and it's almost never true. It's never true. I mean, of course this asshole curses me. Should've seen that one coming. If we go to East Hawkins, will this reach Pennhurst?"
Dustin,"Of course. Yeah."
Steve,"Why are we talking about East Hawkins? No. No. No! Max, Max. Seriously. Seriously, I'm not joking. I'm not driving you anywhere."
Max,"If you think I'm going to spend what is likely the last day of my life in the armpit that is Mike Wheeler's basement, you're out of your mind. Either take me where I need to go or tie me down, which is technically kidnapping of a minor. And if I live to see another day, Steve, I swear to God, I will prosecute."
Steve,"Open the door."
Max,"Uh, no."
Steve,"I know a good lawyer."
Max,"Henderson, that super walkie of yours better reach Pennhurst."
Robin,"I can't breathe in this thing, and I'm itchy. I'm itching all over."
Nancy,"It's not all about comfort. Okay? We're academics."
Robin,"Who are evidently coming straight from Easter brunch. Also, this bra that you gave me is really pinching my boobs."
Nancy,"When he attacks, our friend described it as a trance. Like a waking nightmare. That's why we think he's coming for her next. Does any of this, anything we've told you, sound like what happened to your family?"
Victor,"Victor. I know this is hard... You don't know anything!"
Nancy,"You're right. We don't know. That's why we're here. To learn, to understand. We need to know how you survived that night."
Victor,"Survived? Is that what you call this? Did I survive? No, I assure you, I am still very much in hell. I had been back from the war some 14 years. Her great-uncle had died, leaving us a small fortune. Enough to buy a new home, a new life."
Alice,"What'd I tell ya? This is amazing. It looks like a fairy tale. A dream. Alice, no running. It's so big!"
mother,"This is nice."
Victor,"It was a magnificent home. Alice said it looked like it was from a fairy tale. Alice. Mmm. Yeah. But Henry, my… My boy, he was a sensitive child… and I could see he felt something was wrong. We had one month of peace in that house. And then it began. Dead animals, mutilated, tortured, began to appear near our home. Rabbits, squirrels, chickens, even dogs. The police chief blamed the attacks on a wildcat. This… …this was no wildcat. This was an evil. And evil neither animal nor human. This was a spawn of Satan. A demon. And it was even closer than I realized. My family began to have encounters conjured by this demon. Nightmares. Waking, living nightmares. This demon, it seemed to take pleasure in tormenting us. Even poor, innocent Alice."
mother,"Alice! It's okay, sweetie. It's okay. Come here."
Victor,"It wasn't long before I began to have encounters of my own. I suppose all evil must have a home. And though I had not a rational explanation for it, I… I could sense this demon, always close. I became convinced it was hiding, nesting, somewhere within the shadows of our home. It had cursed our town. It had cursed our home. It had cursed us. It took Virginia first. I tried to get the children out, to save them. Come on! Come on! But I was back to France, back in the war. It… it was a memory. I had thought German soldiers were inside. I ordered its shelling. I was wrong. This demon, it was taunting me. And I was sure it would take me, just as he'd taken my Virginia. But then… I heard… another voice. At first, I believed it was an angel. And I… I followed her, only to find myself… in a nightmare far worse. While I was away, the demon took my children. Henry slipped into a coma shortly after that. A week later, he died. I tried to join them. I tried. Hatch stopped the bleeding. He wouldn't let me join them."
Nancy,"The angel you followed, who was she?"
Victor,"Victor?"
Hatch,"Is he everything you hoped he would be? I just had a very interesting conversation with Professor Brantley. Perhaps we should discuss in my office while we wait for the police."
Max,"'Dear Billy, I don't know if you can even hear this. Two years ago, I would have said, 'That's ridiculous, impossible.' But that was before I found out about alternate dimensions and monsters, so… I'm just going to stop assuming that I know anything. So much has happened since you left. Your dad was a total mess. He and my mom started getting into fights. Bad fights. I don't think he could stand being here without you. So he left. And he didn't leave Mom much. She's taken an extra job, and we moved to that lovely trailer park off Kerley. Basically, ever since you left, everything's been… A total disaster. And the worst part is, I can't tell anyone why you're gone. I can't tell them that you saved El's life. That you saved my life. I play that moment back in my head all the time. And sometimes I imagine myself running to you, pulling you away. I imagine that if I had, that you would still be here. And everything would be… everything would be right again. I imagine that we… That we could've become friends. Good friends, like… like a real brother and sister. And I know that's stupid. You hated me. I hated you. But I thought that maybe… Maybe we could try again. But that's not what happened. I just… I stood there and I watched. For a while, I tried to be happy. Normal. But I… I think that maybe a part of me died that day too. And I haven't told anyone this. I… I just can't. But I had to tell you. Before it's too late. If you can even hear this. I really hope that you can. I'm sorry. I'm so, so sorry, Billy. Love, your shitty little sister, Max.'"
Steve,"All right, it's been long enough."
Lucas,"Steve, just give her some time."
Steve,"I have, all right? I'm calling it. She wants to get a lawyer, she can. Max. Time to giddy up, yeah? Max? Max. Max."
Vecna,"Max. I've been waiting to hear those words, Max. Waiting so very long."
Steve,"Wake up! Hey! Max, wake up! Max! Wake up!"
Lucas,"Oh, something's wrong. Max!"
Dustin,"Guys! Come on, wake up!"
Vecna,"But it wasn't the full truth, was it, Max? You know, I think there's a part of you, buried somewhere deep, that wanted me to die that day. That was maybe even relieved. Happy."
Max,"Billy, no, that's not true."
Vecna,"That's why you stood there, isn't it, Max? It's okay. You can admit it now. No more lies. No more hiding. That is why you feel such guilt. Why you hide from your friends. Why you hide from the world. And why, late at night, you have sometimes wished to follow me. Follow me into death. That is why I am here, Max. To end your suffering, once and for all."
Max,"No. No."
Vecna,"It is time, Max. Time for you to join me."
Dustin,"Max, you gotta get outta there! Can you hear me?"
Lucas,"You gotta get outta there! Please, Max!"
Dustin,"Call Nancy and Robin! Go get 'em! Call Nancy and Robin! Go!"
Robin,"You're not listening. Our friend is in danger."
Hatch,"Do you really expect me to believe anything you have to say?"
Robin,"It's the truth."
Hatch,"You are free to tell your sob story to the police. Move along."
Robin,"Don't touch me!"
Nancy,"Victor said the night of the attack, everything went on in the house, but he made specific mention of music. He said music was playing. And then, when we asked him about the angel, he started to hum."
Robin,"'Dream a Little Dream of Me.' Ella Fitzgerald. The voice of an angel. Hatch said that music can reach parts of the brain that words can't. So maybe that's the key, a lifeline."
Nancy,"A lifeline back to reality. It's worth a shot. I think we can beat him."
Robin,"What?"
Nancy,"To the car."
Robin,"Okay. I'm warning you right now, I have terrible coordination. Took me six months longer to walk than all the other babies."
Nancy,"Just follow my lead."
Robin,"No, my God!"
guard,"Hey! Get back here! Cinderella, you dropped your shoe! Stop right there!"
Robin,"Oh my God!"
Vecna,"You cannot hide from me, Maxine."
guard,"Stop! Get out of there! Let's go! Get out of the car."
Robin,"Holy shit! Holy shit! Holy shit! You really are a weird runner."
Dustin,"Robin, where the hell are you? This is a code red. I repeat, a code red!"
Robin,"Dustin, it's Robin. We copy."
Dustin,"Holy shit. Finally! Please, please tell me you guys have this figured out."
Max,"Lucas! Dustin! Lucas, please, help! Dustin!"
Vecna,"What are you doing in here, Max? Come back to me."
Vecna,"How do you like them, Max? Would you like to join them?"
Max,"No! No!"
Lucas,"What is this? What's her favorite song?"
Steve,"Why?"
Lucas,"Robin said if she listens… It's too much to explain now. What's her favorite song?"
Lucas,"Which one is it?"
Dustin,"It's right here! Got it!"
Steve,"Give it to me. Okay, headphones! Now!"
Dustin,"Max! Max, wake up!"
Steve,"Max! Wake up!"
Lucas,"Max, we're right here!"
Vecna,"They can't help you, Max. There's a reason you hide from them. You belong here, with me."
Max,"You're not really here."
Vecna,"Oh, but I am, Max. I am."
Lucas,"I don't want a letter. We're right here. I'm right here."
Max,"I thought we lost you."
Lucas,"I'm still… I'm still here. I'm still here."
