name, line
Mike, "Dustin, what are you doing? Dustin?"
Lucas, "Dustin!"
Mike, "Dustin!"
Dustin, "I... I need to see your compasses."
Mike, "What?"
Dustin, "Your compasses. All of your compasses, right now!"
Mike, "What's exciting about this?"
Dustin, "Well, they're all facing north, right?"
Mike, "Yeah, so?"
Dustin, "Well, that's not true north."
Mike, "What do you mean?"
Dustin, "I mean exactly what I just said. That's not true north."
Dustin, "Are you both seriously this dense?"
Dustin, "The sun rises in the east, and it sets in the west. Right?"
Dustin, "Which means that's true north."
Mike, "So what you're saying is the compasses are broken."
Dustin, "Do you even understand how a compass works?"
Dustin, "Do you see a battery pack on this?"
Mike, "No."
Dustin, "No, you don't. Because it doesn't need one."
Dustin, "The needle's naturally drawn to the Earth's magnetic North Pole."
Mike, "So what's wrong with them?"
Dustin, "Well, that's what I couldn't figure out, but then I remembered."
Dustin, "You can change the direction of a compass with a magnet."
Dustin, "If there's the presence of a more powerful magnetic field,"
Dustin, "the needle deflects to that power."
Dustin, "And then I remembered what Mr. Clarke said."
Dustin, "The gate would have so much power..."
Dustin, "It could disrupt the electromagnetic field."
Mike, "Exactly."
Lucas, "Meaning, if we follow the compasses' north..."
Mike, "They should lead us to the gate."
Steve, "Whoa, whoa, hey, whoa, whoa."
Nancy, "What are you doing here?"
Steve, "What are you doing?"
Nancy, "Nothing."
Steve, "I hope that's not meant for me."
Nancy, "What? No."
Nancy, "Oh, no, I was just..."
Nancy, "thinking about joining softball."
Steve, "Oh."
Steve, "Well, uh..."
Steve, "listen, I'm really sorry."
Steve, "I mean, even before you threatened me with the baseball bat."
Nancy, "Okay."
Steve, "I panicked and..."
Steve, "I mean, I was a total dick."
Nancy, "Yeah, you were."
Steve, "Did you get in trouble with your parents?"
Nancy, "Totally, but..."
Nancy, "you know, who cares? Screw 'em."
Steve, "Any news about Barbara?"
Steve, "Parents heard from her? Or..."
Nancy, "No."
Steve, "Hey, listen."
Steve, "Why don't we, uh, why don't we catch a movie tonight, you know?"
Steve, "Just kinda pretend everything's normal for a few hours."
Steve, "All The Right Moves is still playing."
Steve, "You know, with your lover boy from Risky Business?"
Nancy, "Yeah, I know."
Steve, "You know, Carol thinks I actually kinda look like him."
Steve, "What do you think? Huh?"
Nancy, "I just, I... I don't think I can."
Nancy, "I've been really busy with this whole funeral thing and..."
Nancy, "with my brother."
Nancy, "It's been really hard on him."
Steve, "Yeah, sure. Sure, yeah, yeah."
Nancy, "So..."
Nancy, "I should go."
Nancy, "Sorry."
Nancy, "I'll call you later. Is that okay?"
Steve, "Yeah. Yeah, of course."
Joyce, "You were here for the money!"
Lonnie, "No!"
Joyce, "The money! Admit it!"
Joyce, "You aren't here 'cause of Will. You never cared about him. You never did!"
Lonnie, "Jesus, Joyce, it was his funeral today. Do we have to do this right now?"
Joyce, "I can't believe I fell for this."
Lonnie, "I'm here to help, Joyce."
Joyce, "To help?"
Lonnie, "We could use that money for good."
Joyce, "Oh, like maybe to pay off your debts?"
Lonnie, "To pay for Jonathan to go to school!"
Joyce, "Oh, don't do that."
Lonnie, "Do what?"
Joyce, "Lie to me!"
Lonnie, "I'm not lying to you!"
Joyce, "Yeah, well, where does he wanna go?"
Lonnie, "Huh?"
Joyce, "Where does Jonathan want to go to college?"
Lonnie, "We get that money, anywhere he damn well pleases!"
Joyce, "NYU, Lonnie!"
Joyce, "He's wanted to go to NYU since he was six years old!"
Lonnie, "So then he goes to NYU!"
Joyce, "Get out."
Joyce, "Get out!"
Lonnie, "You need me here, Joyce."
Joyce, "Oh, brother, I have not needed you for a long time!"
Lonnie, "Oh, no? Look what happened."
Joyce, "Oh, don't you dare."
Lonnie, "At least I was here!"
Joyce, "Oh, come on, Joyce."
Lonnie, "Just look around at this place."
Lonnie, "All your Christmas lights."
Lonnie, "What the hell am I supposed to think? You're such a great mom? You're a mess!"
Joyce, "Maybe I am a mess. Maybe I'm crazy. Maybe I'm out of my mind!"
Joyce, "But, God help me, I will keep these lights up until the day I die"
Joyce, "if I think there's a chance that Will's still out there!"
Joyce, "Now, get out!"
Joyce, "Get out of my house!"
Nancy, "You're supposed to hit the cans, right?"
Jonathan, "No, actually, you see the spaces in between the cans?"
Jonathan, "I'm aiming for those."
Nancy, "Ah."
Nancy, "You ever shot a gun before?"
Jonathan, "Yeah, I haven't shot one since I was ten."
Jonathan, "My dad took me hunting on my birthday."
Jonathan, "He made me kill a rabbit."
Nancy, "A rabbit?"
Jonathan, "Yeah."
Jonathan, "I guess he thought it would make me into more of a man or something."
Jonathan, "I cried for a week."
Nancy, "Jesus."
Jonathan, "What? I'm a fan of Thumper."
Nancy, "I meant your dad."
Jonathan, "Yeah."
Jonathan, "I guess he and my mother loved each other at some point, but..."
Jonathan, "I wasn't around for that part."
Nancy, "Um, yeah."
Nancy, "Just, uh, point and shoot."
Nancy, "I don't think my parents ever loved each other."
Jonathan, "They must've married for some reason."
Nancy, "My mom was young."
Nancy, "My dad was older,"
Nancy, "but he had a cushy job, money, came from a good family."
Nancy, "So they bought a nice house at the end of the cul-de-sac..."
Nancy, "and started their nuclear family."
Jonathan, "Screw that."
Nancy, "Yeah."
Nancy, "Screw that."
Woman, "Hello?"
Hopper, "Hey."
Woman, "Jim?"
Hopper, "Yeah."
Woman, "Why are you calling me here? I told you not to call me."
Hopper, "I know, I know, I know. I just wanted to..."
Hopper, "I just wanted to hear your voice and, uh..."
Hopper, "I just wanted to say that, um..."
Hopper, "even after everything that happened, I don't..."
Hopper, "I don't regret any of it."
Hopper, "And those seven years, they were... everything to me."
Woman, "Have you been drinking?"
Hopper, "No."
Hopper, "No."
Hopper, "You know what, actually, I have been drinking, I'm sorry."
Woman, "Jim, I can't..."
Woman, "Just take care of yourself, okay?"
Hopper, "Say hi to Bill for me."
Woman, "Are you sure..."
Lucas, "How much further?"
Dustin, "I don't know. These only tell direction, not distance."
Mike, "You really need to learn more about compasses."
Dustin, "I'm just saying."
Lucas, "How do we know when we get to the gate?"
Dustin, "Uh, I think a portal to another dimension is gonna be pretty obvious."
Mike, "Do you think she's acting weird?"
Lucas, "You're asking if the weirdo is acting weird?"
Mike, "I mean, weirder than normal?"
Lucas, "I don't know. Who cares?"
Eleven, "How far, Papa?"
Brenner, "Farther than we've ever gone before."
Eleven, "The bath?"
Brenner, "Yes."
Brenner, "Yes, the bath."
Brenner, "Is that okay?"
Eleven, "Okay."
Mike, "Mike."
Lucas, "Yeah?"
Mike, "Turn back."
Lucas, "What? Why?"
Mike, "I'm tired."
Lucas, "Look, I'm sure we're almost there. Just hold on a little longer, okay?"
Nancy, "You never said what I was saying."
Jonathan, "What?"
Nancy, "Yesterday."
Nancy, "You said I was saying something and that's why you took my picture."
Jonathan, "Oh, uh..."
Jonathan, "I don't know."
Jonathan, "My guess..."
Jonathan, "I saw this girl, you know, trying to be someone else."
Jonathan, "But for that moment..."
Jonathan, "it was like you were alone, or you thought you were."
Jonathan, "And, you know, you could just be yourself."
Nancy, "That is such bullshit."
Jonathan, "What?"
Nancy, "I am not trying to be someone else."
Nancy, "Just because I'm dating Steve and you don't like him..."
Nancy, "You know what? Forget it. I just thought it was a good picture."
Nancy, "He's actually a good guy."
Jonathan, "Okay."
Nancy, "Yesterday, with the camera..."
Nancy, "He's not like that at all."
Nancy, "He was just being protective."
Jonathan, "Yeah, that's one word for it."
Nancy, "Oh, and I guess what you did was okay?"
Jonathan, "No, I... I never said that."
Nancy, "He had every right to be pissed..."
Jonathan, "Okay, all right. Does that mean I have to like him?"
Nancy, "No."
Jonathan, "Listen, don't take it so personally, okay?"
Jonathan, "I don't like most people. He's in the vast majority."
Nancy, "You know, I was actually starting to think that you were okay."
Jonathan, "Yeah?"
Nancy, "Yeah."
Nancy, "Yeah, I was thinking, 'Jonathan Byers,"
Nancy, "maybe he's not the pretentious creep everyone says he is.'"
Jonathan, "Well, I was just starting to think you were okay."
Nancy, "Oh."
Jonathan, "I was thinking, 'Nancy Wheeler,"
Jonathan, "she's not just another suburban girl who thinks she's rebelling"
Jonathan, "by doing exactly what every other suburban girl does..."
Jonathan, "until that phase passes and they marry some boring one-time jock"
Jonathan, "who now works sales,"
Jonathan, "and they live out a perfectly boring little life at the end of a cul-de-sac."
Jonathan, "Exactly like their parents, who they thought were so depressing,"
Jonathan, "but now, hey, they get it.'"
Joyce, "Go away, Lonnie."
Joyce, "Seriously!"
Joyce, "I am gonna murd..."
Joyce, "What? What?"
Hopper, "Oh, Jesus."
Joyce, "'Oh, no'? What's, 'Oh, no'?"
Hopper, "We're headed back home."
Lucas, "What?"
Mike, "Are you sure?"
Dustin, "Yeah, I'm sure."
Dustin, "Setting sun, right there. We looped right back around."
Lucas, "And you're just realizing this now?"
Dustin, "Why is this all on me?"
Lucas, "Because you're the compass genius!"
Dustin, "What do yours say?"
Mike, "North."
Lucas, "North."
Lucas, "Makes no damn sense."
Mike, "Maybe the gate moved."
Dustin, "No, I don't think it's the gate."
Dustin, "I think it's something else screwing with the compasses."
Mike, "Maybe it's something here."
Dustin, "No, it has to be like a super magnet."
Lucas, "It's not a magnet."
Lucas, "She's been acting weirder than normal."
Lucas, "If she can slam doors with her mind, she can definitely screw up a compass."
Mike, "Why would she do that?"
Lucas, "Because she's trying to sabotage our mission."
Lucas, "Because she's a traitor!"
Mike, "Lucas, what are you doing?"
Lucas, "You did it, didn't you?"
Lucas, "You don't want us to reach the gate."
Lucas, "You don't want us to find Will."
Mike, "Lucas, come on, seriously,"
Mike, "just leave her alone!"
Lucas, "Admit it."
Eleven, "No."
Lucas, "Admit it!"
Lucas, "Fresh blood. I knew it."
Mike, "Lucas, come on!"
Lucas, "I saw her wiping her nose on the tracks! She was using her powers!"
Mike, "Bull! That's old blood. Right, El?"
Mike, "Right, El?"
Eleven, "It's... not..."
Eleven, "it's not safe."
Joyce, "What the hell is going on, Hopper?"
Hopper, "They bugged my place."
Joyce, "What?"
Hopper, "They bugged my place."
Hopper, "They put a microphone in the light."
Hopper, "It's because I'm on to them and they know it."
Joyce, "Who?"
Hopper, "I thought they might be watching you, too."
Hopper, "I don't know, the CIA, the NSA, Department of Energy... I don't know."
Joyce, "You gotta explain this to me, 'cause I am not..."
Hopper, "I went to the morgue last night, Joyce."
Joyce, "What?"
Hopper, "It wasn't him."
Joyce, "What?"
Hopper, "Will's body, it was a fake."
Hopper, "You were right."
Hopper, "This whole time, you were right."
Lucas, "What did I tell you? She's been playing us from the beginning!"
Mike, "That's not true. She helped us find Will!"
Lucas, "Find Will?"
Lucas, "Find Will?"
Lucas, "Where is he, then? Huh? I don't see him."
Mike, "Yeah, you know what I mean."
Lucas, "No, I actually don't."
Lucas, "Just think about it, Mike."
Lucas, "She could've just told us where the Upside Down was right away,"
Lucas, "but she didn't."
Lucas, "She just made us run around like headless chickens."
Dustin, "All right, calm down!"
Lucas, "No!"
Lucas, "She used us, all of us!"
Lucas, "She helped just enough so she could get what she wants."
Lucas, "Food and a bed."
Lucas, "She's like a stray dog."
Mike, "Screw you, Lucas!"
Lucas, "No! Screw you, Mike. You're blind..."
Lucas, "blind because you like that a girl's not grossed out by you."
Lucas, "But wake up, man! Wake the hell up!"
Lucas, "She knows where Will is,"
Lucas, "and now she's just letting him die in the Upside Down."
Mike, "Shut up!"
Lucas, "For all we know, it's her fault."
Mike, "Shut up."
Lucas, "We're looking for some stupid monster..."
Lucas, "but did you ever stop to think that maybe she's the monster?"
Mike, "I said shut up!"
Dustin, "Knock it off, you idiots."
Dustin, "Mike, get off!"
Dustin, "Come on, wake up. Come on!"
Dustin, "Lucas... Lucas, how many fingers am I holding up?"
Dustin, "Lucas, how many fingers?"
Mike, "Let me see your head."
Lucas, "Get off of me!"
Mike, "Just... Lucas. Lucas, let me see."
Lucas, "Get off of me!"
Mike, "Lucas, come on."
Dustin, "Let him go."
Dustin, "Man, let him go."
Mike, "Where is El?"
Mike, "El?"
Mike, "El!"
Dustin, "Eleven!"
Mike, "El!"
Dustin, "Eleven!"
Mike, "Eleven!"
Nancy, "What, are you tired?"
Jonathan, "Shut up."
Nancy, "What?"
Nancy, "I heard something."
Nancy, "Oh, God."
Nancy, "It's been hit by a car."
Nancy, "We can't just leave it."
Jonathan, "I'll do it."
Nancy, "I thought you said..."
Jonathan, "I'm not nine anymore."
Nancy, "What was that?"
Nancy, "Where'd it go?"
Jonathan, "I don't know."
Nancy, "Do you see any more blood?"
Jonathan, "No."
Jonathan, "Nancy?"
Jonathan, "Nancy?"
Jonathan, "Nancy, where are you?"
Jonathan, "Nancy!"
Jonathan, "Nancy!"
